Date,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
1/14/2010 16:00:00,4,,,,89,-16,38,1023,-4,cv,0.89,0,0
1/14/2010 17:00:00,4,,,,94,-15,45,1025,-5,SE,1.79,0,0
1/14/2010 18:00:00,4,,,,69,-14,42,1026,-3,NW,5.81,0,0
1/14/2010 19:00:00,4,,,,49,-16,35,1027,-3,NW,11.62,0,0
1/14/2010 20:00:00,4,,,,33,-15,42,1029,-4,NW,20.56,0,0
1/14/2010 21:00:00,4,,,,27,-16,41,1031,-5,NW,24.58,0,0
1/14/2010 22:00:00,4,,,,20,-17,41,1032,-6,NE,3.13,0,0
1/14/2010 23:00:00,4,,,,36,-18,38,1033,-6,NE,8.05,0,0
1/15/2010 00:00:00,4,,,,37,-19,37,1034,-7,NE,13.86,0,0
1/15/2010 01:00:00,4,,,,30,-17,48,1035,-8,NW,5.81,0,0
1/15/2010 02:00:00,4,,,,18,-18,51,1035,-10,NW,11.62,0,0
1/15/2010 03:00:00,4,,,,21,-19,47,1036,-10,NW,14.75,0,0
1/15/2010 04:00:00,4,,,,13,-19,40,1036,-9,NW,19.67,0,0
1/15/2010 05:00:00,4,,,,23,-19,40,1036,-9,NE,7.15,0,0
1/15/2010 06:00:00,4,,,,26,-20,40,1037,-9,NE,12.96,0,0
1/15/2010 07:00:00,4,,,,27,-19,44,1037,-9,NE,18.77,0,0
1/15/2010 08:00:00,4,,,,30,-19,40,1038,-8,NE,22.79,0,0
1/15/2010 09:00:00,4,,,,28,-19,40,1039,-8,NE,28.6,0,0
1/15/2010 10:00:00,4,,,,26,-19,37,1039,-7,NE,35.75,0,0
1/15/2010 11:00:00,4,,,,26,-18,38,1039,-6,NE,41.56,0,0
1/15/2010 12:00:00,4,,,,31,-18,35,1039,-5,NE,45.58,0,0
1/15/2010 13:00:00,4,,,,35,-17,35,1038,-4,NW,1.79,0,0
1/15/2010 14:00:00,4,,,,36,-16,35,1037,-3,cv,0.89,0,0
1/15/2010 15:00:00,4,,,,37,-17,33,1037,-3,cv,1.78,0,0
1/15/2010 16:00:00,4,,,,64,-17,30,1037,-2,cv,2.23,0,0
1/15/2010 17:00:00,4,,,,83,-15,45,1036,-5,SE,0.89,0,0
1/15/2010 18:00:00,4,,,,91,-15,48,1036,-6,cv,0.89,0,0
1/15/2010 19:00:00,4,,,,90,-15,48,1037,-6,cv,1.78,0,0
1/15/2010 20:00:00,4,,,,102,-14,53,1037,-6,SE,1.79,0,0
1/15/2010 21:00:00,4,,,,94,-14,61,1036,-8,SE,3.58,0,0
1/15/2010 22:00:00,4,,,,87,-14,72,1037,-10,cv,0.89,0,0
1/15/2010 23:00:00,4,,,,141,-15,78,1036,-11,cv,1.78,0,0
1/16/2010 00:00:00,4,,,,211,-15,72,1036,-11,cv,2.67,0,0
1/16/2010 01:00:00,4,,,,242,-16,78,1036,-13,NE,0.89,0,0
1/16/2010 02:00:00,4,,,,271,-16,72,1036,-12,cv,0.89,0,0
1/16/2010 03:00:00,4,,,,249,-16,78,1035,-13,NE,0.89,0,0
1/16/2010 04:00:00,4,,,,200,-15,78,1035,-12,NE,1.78,0,0
1/16/2010 05:00:00,4,,,,147,-14,72,1034,-10,NW,1.79,0,0
1/16/2010 06:00:00,4,,,,114,-15,66,1034,-10,NW,2.68,0,0
1/16/2010 07:00:00,4,,,,102,-15,72,1034,-11,NW,4.47,0,0
1/16/2010 08:00:00,4,,,,108,-15,72,1034,-11,NW,6.26,0,0
1/16/2010 09:00:00,4,,,,135,-14,67,1034,-9,NW,8.05,0,0
1/16/2010 10:00:00,4,,,,120,-14,67,1034,-9,NW,9.84,0,0
1/16/2010 11:00:00,4,,,,148,-13,57,1034,-6,cv,0.89,0,0
1/16/2010 12:00:00,4,,,,127,-13,53,1033,-5,NW,1.79,0,0
1/16/2010 13:00:00,4,,,,128,-12,53,1031,-4,cv,0.89,0,0
1/16/2010 14:00:00,4,,,,140,-12,49,1031,-3,cv,1.78,0,0
1/16/2010 15:00:00,4,,,,148,-12,49,1030,-3,cv,2.67,0,0
1/16/2010 16:00:00,4,,,,150,-11,53,1030,-3,cv,3.56,0,0
1/16/2010 17:00:00,4,,,,154,-11,58,1031,-4,NE,0.89,0,0
1/16/2010 18:00:00,4,,,,197,-12,67,1031,-7,cv,0.89,0,0
1/16/2010 19:00:00,4,,,,235,-12,67,1032,-7,cv,1.78,0,0
1/16/2010 20:00:00,4,,,,261,-12,72,1032,-8,cv,2.23,0,0
1/16/2010 21:00:00,4,,,,269,-12,78,1032,-9,cv,3.12,0,0
1/16/2010 22:00:00,4,,,,266,-13,85,1032,-11,NW,0.89,0,0
1/16/2010 23:00:00,4,,,,263,-14,78,1032,-11,NW,2.68,0,0
1/17/2010 00:00:00,4,,,,241,-15,78,1032,-12,NW,5.81,0,0
1/17/2010 01:00:00,4,,,,205,-14,78,1032,-11,cv,0.45,0,0
1/17/2010 02:00:00,4,,,,160,-14,78,1031,-11,cv,1.34,0,0
1/17/2010 03:00:00,4,,,,150,-14,85,1031,-12,NW,1.79,0,0
1/17/2010 04:00:00,4,,,,148,-14,78,1031,-12,NW,3.58,0,0
1/17/2010 05:00:00,4,,,,208,-14,72,1030,-10,NW,6.71,0,0
1/17/2010 06:00:00,4,,,,209,-14,78,1030,-11,NW,9.84,0,0
1/17/2010 07:00:00,4,,,,183,-15,66,1030,-10,NW,11.63,0,0
1/17/2010 08:00:00,4,,,,161,-13,78,1030,-10,NW,14.76,0,0
1/17/2010 09:00:00,4,,,,182,-13,67,1030,-8,NW,17.89,0,0
1/17/2010 10:00:00,4,,,,230,-12,62,1030,-6,cv,0.45,0,0
1/17/2010 11:00:00,4,,,,170,-11,62,1030,-5,cv,1.34,0,0
1/17/2010 12:00:00,4,,,,172,-11,58,1029,-4,cv,2.23,0,0
1/17/2010 13:00:00,4,,,,154,-11,53,1028,-3,cv,3.12,0,0
1/17/2010 14:00:00,4,,,,166,-10,50,1027,-1,cv,4.01,0,0
1/17/2010 15:00:00,4,,,,177,-11,46,1027,-1,cv,4.46,0,0
1/17/2010 16:00:00,4,,,,191,-10,50,1026,-1,SE,0.89,0,0
1/17/2010 17:00:00,4,,,,212,-10,58,1026,-3,SE,1.78,0,0
1/17/2010 18:00:00,4,,,,250,-10,67,1027,-5,SE,2.67,0,0
1/17/2010 19:00:00,4,,,,268,-10,73,1027,-6,NE,0.89,0,0
1/17/2010 20:00:00,4,,,,317,-11,73,1027,-7,cv,0.45,0,0
1/17/2010 21:00:00,4,,,,291,-10,79,1027,-7,cv,0.9,0,0
1/17/2010 22:00:00,4,,,,313,-11,85,1027,-9,cv,1.35,0,0
1/17/2010 23:00:00,4,,,,282,-12,78,1027,-9,NE,0.89,0,0
1/18/2010 00:00:00,4,,,,282,-12,85,1028,-10,cv,0.89,0,0
1/18/2010 01:00:00,4,,,,303,-13,85,1028,-11,NW,3.13,0,0
1/18/2010 02:00:00,4,,,,349,-11,85,1028,-9,NW,4.92,0,0
1/18/2010 03:00:00,4,,,,407,-13,78,1028,-10,NW,6.71,0,0
1/18/2010 04:00:00,4,,,,361,-13,85,1028,-11,NW,7.6,0,0
1/18/2010 05:00:00,4,,,,234,-13,85,1027,-11,NE,1.79,0,0
1/18/2010 06:00:00,4,,,,149,-14,78,1028,-11,NW,0.89,0,0
1/18/2010 07:00:00,4,,,,147,-14,78,1028,-11,NW,4.02,0,0
1/18/2010 08:00:00,4,,,,184,-14,78,1028,-11,NW,5.81,0,0
1/18/2010 09:00:00,4,,,,161,-11,67,1028,-6,NW,9.83,0,0
1/18/2010 10:00:00,4,,,,137,-10,67,1028,-5,NW,11.62,0,0
1/18/2010 11:00:00,4,,,,146,-9,63,1028,-3,NW,13.41,0,0
1/18/2010 12:00:00,4,,,,144,-8,58,1027,-1,NW,15.2,0,0
1/18/2010 13:00:00,4,,,,154,-9,50,1026,0,NW,16.99,0,0
1/18/2010 14:00:00,4,,,,173,-9,47,1025,1,NE,1.79,0,0
1/18/2010 15:00:00,4,,,,188,-9,47,1025,1,cv,0.89,0,0
1/18/2010 16:00:00,4,,,,203,-8,50,1025,1,SE,0.89,0,0
1/18/2010 17:00:00,4,,,,233,-7,63,1025,-1,SE,2.68,0,0
1/18/2010 18:00:00,4,,,,408,-7,68,1025,-2,cv,0.89,0,0
1/18/2010 19:00:00,4,,,,435,-7,73,1025,-3,SE,0.89,0,0
1/18/2010 20:00:00,4,,,,403,-5,79,1026,-2,cv,0.89,0,0
1/18/2010 21:00:00,4,,,,360,-5,74,1026,-1,NW,1.79,0,0
1/18/2010 22:00:00,4,,,,402,-5,74,1026,-1,NW,3.58,0,0
1/18/2010 23:00:00,4,,,,358,-6,68,1026,-1,cv,0.89,0,0
1/19/2010 00:00:00,4,,,,383,-4,80,1025,-1,NW,1.79,0,0
1/19/2010 01:00:00,4,,,,332,-5,74,1024,-1,NW,4.92,0,0
1/19/2010 02:00:00,4,,,,274,-5,74,1024,-1,NW,6.71,0,0
1/19/2010 03:00:00,4,,,,256,-5,74,1023,-1,NW,8.5,0,0
1/19/2010 04:00:00,4,,,,302,-4,80,1022,-1,NW,10.29,0,0
1/19/2010 05:00:00,4,,,,330,-4,80,1021,-1,NW,11.18,0,0
1/19/2010 06:00:00,4,,,,367,-4,80,1021,-1,NW,12.07,0,0
1/19/2010 07:00:00,4,,,,297,-4,80,1021,-1,NW,13.86,0,0
1/19/2010 08:00:00,4,,,,331,-4,74,1021,0,cv,0.89,0,0
1/19/2010 09:00:00,4,,,,323,-4,74,1021,0,NW,1.79,0,0
1/19/2010 10:00:00,4,,,,339,-4,74,1021,0,cv,0.89,0,0
1/19/2010 11:00:00,4,,,,301,-5,64,1021,1,NW,1.79,0,0
1/19/2010 12:00:00,4,,,,310,-5,64,1020,1,cv,0.89,0,0
1/19/2010 13:00:00,4,,,,305,-4,69,1019,1,cv,1.34,0,0
1/19/2010 14:00:00,4,,,,313,-4,69,1018,1,NE,0.89,0,0
1/19/2010 15:00:00,4,,,,336,-3,69,1018,2,cv,0.45,0,0
1/19/2010 16:00:00,4,,,,357,-3,69,1018,2,cv,1.34,0,0
1/19/2010 17:00:00,4,,,,485,-2,74,1018,2,NE,0.89,0,0
1/19/2010 18:00:00,4,,,,426,-3,74,1018,1,cv,0.89,0,0
1/19/2010 19:00:00,4,,,,403,-3,69,1020,2,NW,1.79,0,0
1/19/2010 20:00:00,4,,,,374,-3,74,1020,1,NW,4.92,0,0
1/19/2010 21:00:00,4,,,,333,-3,80,1021,0,NW,6.71,0,0
1/19/2010 22:00:00,4,,,,343,-3,80,1021,0,NW,8.5,0,0
1/19/2010 23:00:00,4,,,,364,-3,74,1020,1,NW,11.63,0,0
1/20/2010 00:00:00,4,,,,389,-2,86,1021,0,NW,14.76,0,0
1/20/2010 01:00:00,4,,,,368,-2,92,1022,-1,NW,16.55,0,0
1/20/2010 02:00:00,4,,,,267,-4,86,1022,-2,NW,19.68,0,0
1/20/2010 03:00:00,4,,,,71,-2,92,1023,-1,NW,25.49,0,0
1/20/2010 04:00:00,4,,,,81,-3,74,1023,1,NW,28.62,0,0
1/20/2010 05:00:00,4,,,,51,-3,80,1024,0,NW,31.75,0,0
1/20/2010 06:00:00,4,,,,49,-5,59,1026,2,NW,36.67,0,0
1/20/2010 07:00:00,4,,,,44,-9,47,1027,1,NW,41.59,0,0
1/20/2010 08:00:00,4,,,,45,-10,46,1028,0,NW,48.74,0,0
1/20/2010 09:00:00,4,,,,35,-10,46,1030,0,NW,55.89,0,0
1/20/2010 10:00:00,4,,,,29,-11,40,1032,1,NW,63.04,0,0
1/20/2010 11:00:00,4,,,,27,-13,36,1033,0,NW,71.09,0,0
1/20/2010 12:00:00,4,,,,29,-13,36,1033,0,NW,78.24,0,0
1/20/2010 13:00:00,4,,,,16,-13,39,1033,-1,NE,8.05,0,0
1/20/2010 14:00:00,4,,,,23,-13,39,1032,-1,NW,7.15,0,0
1/20/2010 15:00:00,4,,,,28,-15,33,1032,-1,NE,5.81,0,0
1/20/2010 16:00:00,4,,,,22,-14,36,1033,-1,NW,5.81,0,0
1/20/2010 17:00:00,4,,,,11,-15,36,1033,-2,NW,12.96,0,0
1/20/2010 18:00:00,4,,,,25,-16,35,1034,-3,NW,21.01,0,0
1/20/2010 19:00:00,4,,,,16,-17,35,1035,-4,NW,28.16,0,0
1/20/2010 20:00:00,4,,,,20,-19,27,1036,-3,NW,37.99,0,0
1/20/2010 21:00:00,4,,,,20,-18,32,1037,-4,NW,46.93,0,0
1/20/2010 22:00:00,4,,,,18,-19,30,1038,-4,NW,55.87,0,0
1/20/2010 23:00:00,4,,,,18,-19,32,1038,-5,NW,65.7,0,0
1/21/2010 00:00:00,4,,,,17,-20,32,1038,-6,NW,75.53,0,0
1/21/2010 01:00:00,4,,,,17,-20,32,1038,-6,NW,85.36,0,0
1/21/2010 02:00:00,4,,,,17,-20,34,1038,-7,NW,95.19,0,0
1/21/2010 03:00:00,4,,,,15,-22,31,1038,-8,NW,103.24,0,0
1/21/2010 04:00:00,4,,,,19,-23,28,1038,-8,NW,111.29,0,0
1/21/2010 05:00:00,4,,,,16,-24,28,1038,-9,NW,118.44,0,0
1/21/2010 06:00:00,4,,,,18,-24,28,1038,-9,NW,128.27,0,0
1/21/2010 07:00:00,4,,,,18,-25,26,1038,-9,NW,138.1,0,0
1/21/2010 08:00:00,4,,,,18,-25,24,1039,-8,NW,147.04,0,0
1/21/2010 09:00:00,4,,,,26,-25,24,1039,-8,NW,155.98,0,0
1/21/2010 10:00:00,4,,,,26,-22,29,1039,-7,NW,160.9,0,0
1/21/2010 11:00:00,4,,,,25,-22,29,1038,-7,NE,3.13,0,0
1/21/2010 12:00:00,4,,,,24,-22,24,1037,-5,NW,4.02,0,0
1/21/2010 13:00:00,4,,,,15,-21,27,1035,-5,NE,3.13,0,0
1/21/2010 14:00:00,4,,,,17,-21,25,1034,-4,SE,1.79,0,0
1/21/2010 15:00:00,4,,,,15,-20,25,1034,-3,NE,1.79,0,0
1/21/2010 16:00:00,4,,,,21,-21,21,1033,-2,NW,4.92,0,0
1/21/2010 17:00:00,4,,,,40,-20,23,1033,-2,NW,10.73,0,0
1/21/2010 18:00:00,4,,,,51,-20,23,1034,-2,NW,15.65,0,0
1/21/2010 19:00:00,4,,,,45,-19,27,1034,-3,NW,21.46,0,0
1/21/2010 20:00:00,4,,,,61,-19,27,1035,-3,NW,25.48,0,0
1/21/2010 21:00:00,4,,,,72,-17,48,1035,-8,NE,0.89,0,0
1/21/2010 22:00:00,4,,,,38,-18,48,1035,-9,NW,1.79,0,0
1/21/2010 23:00:00,4,,,,35,-18,48,1035,-9,NW,3.58,0,0
1/22/2010 00:00:00,4,,,,29,-18,38,1036,-6,NW,7.6,0,0
1/22/2010 01:00:00,4,,,,26,-20,27,1037,-4,NW,17.43,0,0
1/22/2010 02:00:00,4,,,,18,-21,27,1037,-5,NW,27.26,0,0
1/22/2010 03:00:00,4,,,,15,-21,29,1037,-6,NW,35.31,0,0
1/22/2010 04:00:00,4,,,,15,-20,34,1036,-7,NW,42.46,0,0
1/22/2010 05:00:00,4,,,,22,-20,34,1035,-7,NW,48.27,0,0
1/22/2010 06:00:00,4,,,,21,-20,34,1035,-7,NW,54.08,0,0
1/22/2010 07:00:00,4,,,,19,-20,34,1036,-7,NW,59,0,0
1/22/2010 08:00:00,4,,,,22,-19,37,1036,-7,NW,63.92,0,0
1/22/2010 09:00:00,4,,,,25,-20,29,1036,-5,NW,67.94,0,0
1/22/2010 10:00:00,4,,,,22,-19,30,1036,-4,NW,75.09,0,0
1/22/2010 11:00:00,4,,,,26,-19,30,1036,-4,NW,84.03,0,0
1/22/2010 12:00:00,4,,,,32,-19,27,1035,-3,NW,95.21,0,0
1/22/2010 13:00:00,4,,,,30,-18,30,1034,-3,NW,105.04,0,0
1/22/2010 14:00:00,4,,,,32,-19,25,1033,-2,NW,114.87,0,0
1/22/2010 15:00:00,4,,,,30,-18,28,1032,-2,NW,124.7,0,0
1/22/2010 16:00:00,4,,,,32,-18,28,1032,-2,NW,133.64,0,0
1/22/2010 17:00:00,4,,,,37,-18,28,1032,-2,NW,139.45,0,0
1/22/2010 18:00:00,4,,,,49,-18,30,1032,-3,NW,144.37,0,0
1/22/2010 19:00:00,4,,,,47,-17,38,1033,-5,NW,149.29,0,0
1/22/2010 20:00:00,4,,,,39,-18,32,1033,-4,NW,153.31,0,0
1/22/2010 21:00:00,4,,,,35,-17,35,1032,-4,NW,159.12,0,0
1/22/2010 22:00:00,4,,,,48,-17,35,1032,-4,NW,164.04,0,0
1/22/2010 23:00:00,4,,,,49,-17,44,1032,-7,NW,168.06,0,0
1/23/2010 00:00:00,4,,,,24,-17,35,1033,-4,NW,172.08,0,0
1/23/2010 01:00:00,4,,,,23,-17,48,1033,-8,cv,0.89,0,0
1/23/2010 02:00:00,4,,,,20,-17,38,1032,-5,NW,4.92,0,0
1/23/2010 03:00:00,4,,,,19,-18,38,1032,-6,NW,8.05,0,0
1/23/2010 04:00:00,4,,,,16,-18,35,1031,-5,NW,12.97,0,0
1/23/2010 05:00:00,4,,,,22,-18,38,1031,-6,NW,16.1,0,0
1/23/2010 06:00:00,4,,,,24,-18,41,1031,-7,NW,20.12,0,0
1/23/2010 07:00:00,4,,,,24,-18,41,1031,-7,NW,24.14,0,0
1/23/2010 08:00:00,4,,,,41,-18,38,1031,-6,NW,25.93,0,0
1/23/2010 09:00:00,4,,,,23,-18,28,1031,-2,NW,30.85,0,0
1/23/2010 10:00:00,4,,,,19,-17,28,1031,-1,NW,38.9,0,0
1/23/2010 11:00:00,4,,,,15,-17,26,1030,0,NW,46.95,0,0
1/23/2010 12:00:00,4,,,,19,-19,20,1029,1,NW,55,0,0
1/23/2010 13:00:00,4,,,,17,-20,17,1027,2,NW,63.05,0,0
1/23/2010 14:00:00,4,,,,17,-19,19,1025,2,NW,71.1,0,0
1/23/2010 15:00:00,4,,,,22,-19,18,1024,3,NW,79.15,0,0
1/23/2010 16:00:00,4,,,,,-19,18,1024,3,NW,86.3,0,0
1/23/2010 17:00:00,4,,,,,-18,21,1024,2,NW,91.22,0,0
1/23/2010 18:00:00,4,,,,,-18,22,1024,1,NW,96.14,0,0
1/23/2010 19:00:00,4,,,,,-17,26,1024,0,NW,100.16,0,0
1/23/2010 20:00:00,4,,,,,-18,24,1024,0,SE,1.79,0,0
1/23/2010 21:00:00,4,,,,,-15,39,1024,-3,cv,0.89,0,0
1/23/2010 22:00:00,4,,,,,-16,28,1023,0,NW,1.79,0,0
1/23/2010 23:00:00,4,,,,,-16,28,1023,0,NW,4.92,0,0
1/24/2010 00:00:00,4,,,,,-15,36,1022,-2,NW,6.71,0,0
1/24/2010 01:00:00,4,,,,,-14,57,1022,-7,cv,0.45,0,0
1/24/2010 02:00:00,4,,,,,-14,61,1021,-8,NW,1.79,0,0
1/24/2010 03:00:00,4,,,,,-16,66,1021,-11,NW,3.58,0,0
1/24/2010 04:00:00,4,,,,,-14,67,1019,-9,NW,4.47,0,0
1/24/2010 05:00:00,4,,,,,-15,66,1019,-10,cv,0.89,0,0
1/24/2010 06:00:00,4,,,,,-16,72,1019,-12,SE,0.89,0,0
1/24/2010 07:00:00,4,,,,,-15,78,1019,-12,cv,0.89,0,0
1/24/2010 08:00:00,4,,,,,-16,78,1019,-13,NE,1.79,0,0
1/24/2010 09:00:00,4,,,,,-13,62,1020,-7,cv,0.89,0,0
1/24/2010 10:00:00,4,,,,,-12,53,1019,-4,cv,1.78,0,0
1/24/2010 11:00:00,4,,,,,-13,36,1019,0,cv,2.67,0,0
1/24/2010 12:00:00,4,,,,,-16,21,1018,4,NW,4.02,0,0
1/24/2010 13:00:00,4,,,,,-19,15,1017,5,NW,13.85,0,0
1/24/2010 14:00:00,4,,,,,-18,17,1017,5,NW,22.79,0,0
1/24/2010 15:00:00,4,,,,,-19,15,1017,5,NW,32.62,0,0
1/24/2010 16:00:00,4,,,,,-20,14,1018,5,NW,40.67,0,0
1/24/2010 17:00:00,4,,,,,-19,18,1020,3,NW,49.61,0,0
1/24/2010 18:00:00,4,,,,,-18,22,1023,1,NW,61.68,0,0
1/24/2010 19:00:00,4,,,,,-20,22,1027,-1,NW,76.88,0,0
1/24/2010 20:00:00,4,,,,,-20,23,1028,-2,NW,89.84,0,0
1/24/2010 21:00:00,4,,,,,-21,23,1029,-3,NW,98.78,0,0
1/24/2010 22:00:00,4,,,,,-25,17,1030,-4,NW,113.98,0,0
1/24/2010 23:00:00,4,,,,,-26,17,1031,-5,NW,129.18,0,0
1/25/2010 00:00:00,4,,,,,-25,19,1031,-5,NW,141.25,0,0
1/25/2010 01:00:00,4,,,,,-25,20,1031,-6,NW,150.19,0,0
1/25/2010 02:00:00,4,,,,,-24,22,1032,-6,NW,162.26,0,0
1/25/2010 03:00:00,4,,,,,-24,22,1033,-6,NW,172.09,0,0
1/25/2010 04:00:00,4,,,,,-23,24,1033,-6,NW,181.92,0,0
1/25/2010 05:00:00,4,,,,,-22,29,1033,-7,NW,187.73,0,0
1/25/2010 06:00:00,4,,,,,-21,31,1033,-7,NW,192.65,0,0
1/25/2010 07:00:00,4,,,,,-21,31,1034,-7,NW,196.67,0,0
1/25/2010 08:00:00,4,,,,,-21,29,1035,-6,NW,201.59,0,0
1/25/2010 09:00:00,4,,,,,-21,25,1036,-4,NW,207.4,0,0
1/25/2010 10:00:00,4,,,,,-22,21,1036,-3,NW,216.34,0,0
1/25/2010 11:00:00,4,,,,,-22,19,1036,-2,NW,222.15,0,0
1/25/2010 12:00:00,4,,,,,-23,16,1035,-1,NW,230.2,0,0
1/25/2010 13:00:00,4,,,,,-26,11,1033,1,NW,238.25,0,0
1/25/2010 14:00:00,4,,,,,-25,11,1032,2,NW,245.4,0,0
1/25/2010 15:00:00,4,,,,,-25,11,1031,2,NW,252.55,0,0
1/25/2010 16:00:00,4,,,,,-24,12,1031,2,NW,257.47,0,0
1/25/2010 17:00:00,4,,,,,-22,16,1031,1,SE,4.02,0,0
1/25/2010 18:00:00,4,,,,,-19,24,1031,-1,SE,7.15,0,0
1/25/2010 19:00:00,4,,,,,-19,24,1031,-1,SE,10.28,0,0
1/25/2010 20:00:00,4,,,,,-17,35,1031,-4,SE,12.07,0,0
1/25/2010 21:00:00,4,,,,,-18,26,1031,-1,SE,15.2,0,0
1/25/2010 22:00:00,4,,,,,-18,35,1030,-5,cv,0.89,0,0
1/25/2010 23:00:00,4,,,,,-18,30,1030,-3,SE,3.13,0,0
1/26/2010 00:00:00,4,,,,,-16,56,1030,-9,cv,0.89,0,0
1/26/2010 01:00:00,4,,,,,-16,52,1029,-8,cv,1.78,0,0
1/26/2010 02:00:00,4,,,,,-16,66,1029,-11,cv,2.23,0,0
1/26/2010 03:00:00,4,,,,,-16,72,1029,-12,cv,3.12,0,0
1/26/2010 04:00:00,4,,,,,-16,61,1028,-10,NW,3.13,0,0
1/26/2010 05:00:00,4,,,,,-17,56,1028,-10,NW,4.92,0,0
1/26/2010 06:00:00,4,,,,,-17,66,1027,-12,NW,6.71,0,0
1/26/2010 07:00:00,4,,,,,-17,56,1027,-10,NW,8.5,0,0
1/26/2010 08:00:00,4,,,,,-18,66,1028,-13,NE,1.79,0,0
1/26/2010 09:00:00,4,,,,,-16,52,1028,-8,NW,4.02,0,0
1/26/2010 10:00:00,4,,,,,-16,45,1027,-6,NW,5.81,0,0
1/26/2010 11:00:00,4,,,,88,-15,39,1027,-3,cv,0.89,0,0
1/26/2010 12:00:00,4,,,,85,-15,33,1025,-1,SE,1.79,0,0
1/26/2010 13:00:00,4,,,,90,-18,24,1024,0,SE,3.58,0,0
1/26/2010 14:00:00,4,,,,127,-19,20,1023,1,cv,0.89,0,0
1/26/2010 15:00:00,4,,,,144,-18,21,1021,2,SE,1.79,0,0
1/26/2010 16:00:00,4,,,,203,-17,24,1021,1,SE,4.92,0,0
1/26/2010 17:00:00,4,,,,199,-14,36,1021,-1,SE,5.81,0,0
1/26/2010 18:00:00,4,,,,231,-13,45,1021,-3,SE,6.7,0,0
1/26/2010 19:00:00,4,,,,274,-13,45,1021,-3,cv,0.89,0,0
1/26/2010 20:00:00,4,,,,340,-11,62,1020,-5,NE,0.89,0,0
1/26/2010 21:00:00,4,,,,298,-13,57,1020,-6,NW,1.79,0,0
1/26/2010 22:00:00,4,,,,268,-11,62,1020,-5,cv,0.89,0,0
1/26/2010 23:00:00,4,,,,299,-11,58,1019,-4,NW,1.79,0,0
1/27/2010 00:00:00,4,,,,300,-11,58,1019,-4,NW,3.58,0,0
1/27/2010 01:00:00,4,,,,240,-12,49,1018,-3,NW,5.37,0,0
1/27/2010 02:00:00,4,,,,213,-11,58,1017,-4,NW,7.16,0,0
1/27/2010 03:00:00,4,,,,171,-11,58,1016,-4,NW,10.29,0,0
1/27/2010 04:00:00,4,,,,153,-12,49,1016,-3,NW,12.08,0,0
1/27/2010 05:00:00,4,,,,153,-11,58,1016,-4,NW,15.21,0,0
1/27/2010 06:00:00,4,,,,140,-11,62,1015,-5,NW,17,0,0
1/27/2010 07:00:00,4,,,,147,-11,58,1015,-4,NW,18.79,0,0
1/27/2010 08:00:00,4,,,,158,-11,53,1015,-3,NE,3.13,0,0
1/27/2010 09:00:00,4,,,,153,-10,50,1015,-1,NE,6.26,0,0
1/27/2010 10:00:00,4,,,,154,-9,47,1015,1,NE,9.39,0,0
1/27/2010 11:00:00,4,,,,143,-9,40,1015,3,NW,1.79,0,0
1/27/2010 12:00:00,4,,,,90,-9,38,1014,4,NW,4.92,0,0
1/27/2010 13:00:00,4,,,,55,-9,33,1013,6,NW,8.05,0,0
1/27/2010 14:00:00,4,,,,52,-13,20,1012,8,NW,16.1,0,0
1/27/2010 15:00:00,4,,,,41,-14,19,1013,8,NW,24.15,0,0
1/27/2010 16:00:00,4,,,,29,-14,20,1014,7,NW,32.2,0,0
1/27/2010 17:00:00,4,,,,37,-13,22,1015,7,NW,39.35,0,0
1/27/2010 18:00:00,4,,,,49,-13,25,1016,5,NW,47.4,0,0
1/27/2010 19:00:00,4,,,,56,-12,30,1018,4,NW,52.32,0,0
1/27/2010 20:00:00,4,,,,38,-13,29,1019,3,NW,56.34,0,0
1/27/2010 21:00:00,4,,,,37,-14,27,1020,3,NW,62.15,0,0
1/27/2010 22:00:00,4,,,,28,-14,27,1021,3,NW,67.96,0,0
1/27/2010 23:00:00,4,,,,20,-14,33,1022,0,NW,71.98,0,0
1/28/2010 00:00:00,4,,,,22,-13,39,1023,-1,NW,76.9,0,0
1/28/2010 01:00:00,4,,,,27,-15,33,1023,-1,NE,7.15,0,0
1/28/2010 02:00:00,4,,,,34,-15,33,1024,-1,NE,12.07,0,0
1/28/2010 03:00:00,4,,,,27,-15,36,1025,-2,NE,16.09,0,0
1/28/2010 04:00:00,4,,,,32,-15,36,1025,-2,NE,21.01,0,0
1/28/2010 05:00:00,4,,,,28,-15,39,1025,-3,NE,25.03,0,0
1/28/2010 06:00:00,4,,,,28,-15,39,1025,-3,NW,3.13,0,0
1/28/2010 07:00:00,4,,,,18,-15,39,1026,-3,NW,8.05,0,0
1/28/2010 08:00:00,4,,,,17,-16,35,1027,-3,NW,12.97,0,0
1/28/2010 09:00:00,4,,,,16,-17,30,1028,-2,NW,20.12,0,0
1/28/2010 10:00:00,4,,,,18,-18,28,1029,-2,NW,25.93,0,0
1/28/2010 11:00:00,4,,,,16,-19,24,1028,-1,NW,35.76,0,0
1/28/2010 12:00:00,4,,,,12,-21,17,1027,1,NW,44.7,0,0
1/28/2010 13:00:00,4,,,,13,-24,13,1026,1,NW,53.64,0,0
