Date,season,PM_Taiyuanjie,PM_US Post,PM_Xiaoheyan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
1/15/2010 04:00:00,4,,,,,,,,,,,
1/15/2010 05:00:00,4,,,,,,,,,,,
1/15/2010 06:00:00,4,,,,,,,,,,,
1/15/2010 07:00:00,4,,,,-26,76.26,1035,-23,SW,0.5144,,
1/15/2010 08:00:00,4,,,,-25,83.54,1036,-23,SW,1.0288,,
1/15/2010 09:00:00,4,,,,-23,83.82,1036,-21,SE,1.0289,,
1/15/2010 10:00:00,4,,,,-21,77.21,1037,-18,SW,1.0289,,
1/15/2010 11:00:00,4,,,,-19,77.57,1037,-16,SW,1.5433,,
1/15/2010 12:00:00,4,,,,-18,71.6,1037,-14,cv,0.5144,,
1/15/2010 13:00:00,4,,,,-18,71.6,1037,-14,SW,1.0289,,
1/15/2010 14:00:00,4,,,,-18,71.6,1036,-14,SW,2.5722,,
1/15/2010 15:00:00,4,,,,-18,71.6,1037,-14,SW,4.1155,,
1/15/2010 16:00:00,4,,,,-19,71.38,1037,-15,SW,5.1444,,
1/15/2010 17:00:00,4,,,,-20,71.16,1037,-16,SW,6.1733,,
1/15/2010 18:00:00,4,,,,-21,77.21,1037,-18,SW,7.2022,,
1/15/2010 19:00:00,4,,,,-23,70.49,1037,-19,SE,1.0289,,
1/15/2010 20:00:00,4,,,,-23,76.84,1037,-20,SE,2.0578,,
1/15/2010 21:00:00,4,,,,-23,76.84,1037,-20,SE,3.0867,,
1/15/2010 22:00:00,4,,,,-25,83.54,1037,-23,SE,3.6011,,
1/15/2010 23:00:00,4,,,,-23,83.82,1037,-21,SE,5.1444,,
1/16/2010 00:00:00,4,,,,-25,76.46,1036,-22,cv,0.5144,,
1/16/2010 01:00:00,4,,,,-25,83.54,1036,-23,SE,0.5144,,
1/16/2010 02:00:00,4,,,,-25,83.54,1036,-23,SE,1.5433,,
1/16/2010 03:00:00,4,,,,-24,83.68,1036,-22,SE,2.5722,,
1/16/2010 04:00:00,4,,,,-24,76.65,1035,-21,SE,3.6011,,
1/16/2010 05:00:00,4,,,,-24,76.65,1035,-21,SE,4.63,,
1/16/2010 06:00:00,4,,,,-26,76.26,1035,-23,SE,5.1444,,
1/16/2010 07:00:00,4,,,,-23,83.82,1035,-21,SE,6.6877,,
1/16/2010 08:00:00,4,,,,-23,76.84,1035,-20,SE,7.2021,,
1/16/2010 09:00:00,4,,,,-20,65.48,1034,-15,SE,9.2599,,
1/16/2010 10:00:00,4,,,,-19,60.58,1035,-13,SE,10.2888,,
1/16/2010 11:00:00,4,,,,-17,61.12,1034,-11,SE,11.3177,,
1/16/2010 12:00:00,4,,,,-17,52.17,1032,-9,SE,12.861,,
1/16/2010 13:00:00,4,,,,-15,48.87,1031,-6,SE,14.4043,,
1/16/2010 14:00:00,4,,,,-13,53.36,1031,-5,SE,15.4332,,
1/16/2010 15:00:00,4,,,,-11,58.13,1031,-4,SE,16.4621,,
1/16/2010 16:00:00,4,,,,-11,62.69,1031,-5,SW,0.5144,,
1/16/2010 17:00:00,4,,,,-10,73.25,1031,-6,SW,1.5433,,
1/16/2010 18:00:00,4,,,,-10,73.25,1031,-6,SW,2.5722,,
1/16/2010 19:00:00,4,,,,-10,73.25,1031,-6,SE,1.0289,,
1/16/2010 20:00:00,4,,,,-11,67.65,1031,-6,SE,2.0578,,
1/16/2010 21:00:00,4,,,,-11,67.65,1032,-6,SE,3.0867,,
1/16/2010 22:00:00,4,,,,-11,62.69,1032,-5,SE,4.63,,
1/16/2010 23:00:00,4,,,,-11,62.69,1032,-5,SE,5.6589,,
1/17/2010 00:00:00,4,,,,-11,62.69,1031,-5,SE,7.2022,,
1/17/2010 01:00:00,4,,,,-11,62.69,1031,-5,SW,1.5433,,
1/17/2010 02:00:00,4,,,,-10,67.88,1031,-5,SE,1.5433,,
1/17/2010 03:00:00,4,,,,-10,67.88,1031,-5,SW,1.0289,,
1/17/2010 04:00:00,4,,,,-10,67.88,1031,-5,SW,2.5722,,
1/17/2010 05:00:00,4,,,,-10,67.88,1030,-5,SE,1.5433,,
1/17/2010 06:00:00,4,,,,-11,67.65,1031,-6,SE,2.5722,,
1/17/2010 07:00:00,4,,,,-12,67.42,1031,-7,SE,4.1155,,
1/17/2010 08:00:00,4,,,,-12,72.85,1031,-8,SE,6.1733,,
1/17/2010 09:00:00,4,,,,-12,67.42,1030,-7,SE,8.2311,,
1/17/2010 10:00:00,4,,,,-11,62.69,1030,-5,SE,9.7744,,
1/17/2010 11:00:00,4,,,,-10,54.23,1029,-2,SW,1.5433,,
1/17/2010 12:00:00,4,,,,-9,54.51,1028,-1,SW,3.6011,,
1/17/2010 13:00:00,4,,,,-9,50.68,1027,0,SW,5.6589,,
1/17/2010 14:00:00,4,,,,-9,50.68,1026,0,SE,2.0578,,
1/17/2010 15:00:00,4,,,,-7,59.21,1026,0,SW,2.0578,,
1/17/2010 16:00:00,4,,,,-8,58.95,1025,-1,SE,2.0578,,
1/17/2010 17:00:00,4,,,,-8,63.45,1025,-2,SW,1.5433,,
1/17/2010 18:00:00,4,,,,-8,68.33,1025,-3,SW,3.0866,,
1/17/2010 19:00:00,4,,,,-7,73.84,1025,-3,SE,1.5433,,
1/17/2010 20:00:00,4,,,,-6,74.03,1025,-2,SW,2.0578,,
1/17/2010 21:00:00,4,,,,-6,68.78,1025,-1,SW,3.6011,,
1/17/2010 22:00:00,4,,,,-5,74.22,1025,-1,SW,5.1444,,
1/17/2010 23:00:00,4,,,,-5,79.89,1025,-2,SW,6.1733,,
1/18/2010 00:00:00,4,,,,-5,79.89,1025,-2,SW,7.7166,,
1/18/2010 01:00:00,4,,,,-5,86.04,1025,-3,SW,9.2599,,
1/18/2010 02:00:00,4,,,,-6,79.73,1026,-3,SW,10.8032,,
1/18/2010 03:00:00,4,,,,-7,79.58,1026,-4,SW,11.8321,,
1/18/2010 04:00:00,4,,,,-8,85.7,1027,-6,SW,12.3465,,
1/18/2010 05:00:00,4,,,,-12,85.23,1027,-10,SW,12.8609,,
1/18/2010 06:00:00,4,,,,-11,92.36,1027,-10,cv,0.5144,,
1/18/2010 07:00:00,4,,,,-12,92.29,1028,-11,cv,1.0288,,
1/18/2010 08:00:00,4,,,,-10,92.42,1028,-9,SE,1.0289,,
1/18/2010 09:00:00,4,,,,-10,92.42,1028,-9,SE,1.5433,,
1/18/2010 10:00:00,4,,,,-6,92.67,1029,-5,cv,0.5144,,
1/18/2010 11:00:00,4,,,,-5,79.89,1029,-2,cv,1.0288,,
1/18/2010 12:00:00,4,,,,-5,69,1028,0,cv,1.5432,,
1/18/2010 13:00:00,4,,,,-4,64.42,1027,2,SE,1.0289,,
1/18/2010 14:00:00,4,,,,-4,60,1026,3,cv,0.5144,,
1/18/2010 15:00:00,4,,,,-4,64.42,1026,2,SW,1.0289,,
1/18/2010 16:00:00,4,,,,-4,64.42,1026,2,SW,1.5433,,
1/18/2010 17:00:00,4,,,,-4,74.41,1026,0,SW,2.5722,,
1/18/2010 18:00:00,4,,,,-4,80.04,1026,-1,SW,3.6011,,
1/18/2010 19:00:00,4,,,,-5,79.89,1025,-2,SE,1.5433,,
1/18/2010 20:00:00,4,,,,-6,74.03,1025,-2,SE,2.5722,,
1/18/2010 21:00:00,4,,,,-6,74.03,1025,-2,SE,4.1155,,
1/18/2010 22:00:00,4,,,,-5,74.22,1025,-1,SW,2.0578,,
1/18/2010 23:00:00,4,,,,-4,80.04,1024,-1,SW,4.1156,,
1/19/2010 00:00:00,4,,,,-4,74.41,1024,0,SW,5.6589,,
1/19/2010 01:00:00,4,,,,-3,80.19,1024,0,SW,7.7167,,
1/19/2010 02:00:00,4,,,,-3,74.59,1024,1,SW,9.7745,,
1/19/2010 03:00:00,4,,,,-2,80.34,1023,1,SW,11.8323,,
1/19/2010 04:00:00,4,,,,-2,74.78,1023,2,SW,13.8901,,
1/19/2010 05:00:00,4,,,,-2,74.78,1022,2,SW,15.9479,,
1/19/2010 06:00:00,4,,,,-1,74.96,1022,3,SE,2.0578,,
1/19/2010 07:00:00,4,,,,-1,74.96,1022,3,SW,2.0578,,
1/19/2010 08:00:00,4,,,,0,80.63,1022,3,SE,2.0578,,
1/19/2010 09:00:00,4,,,,0,80.63,1022,3,SW,2.5722,,
1/19/2010 10:00:00,4,,,,0,75.14,1022,4,SW,4.63,,
1/19/2010 11:00:00,4,,,,0,75.14,1021,4,SW,6.6878,,
1/19/2010 12:00:00,4,,,,0,75.14,1020,4,SW,9.26,,
1/19/2010 13:00:00,4,,,,0,75.14,1019,4,SW,11.3178,,
1/19/2010 14:00:00,4,,,,1,80.78,1018,4,SW,13.89,,
1/19/2010 15:00:00,4,,,,1,80.78,1019,4,SW,15.4333,,
1/19/2010 16:00:00,4,,,,1,80.78,1019,4,SW,17.4911,,
1/19/2010 17:00:00,4,,,,1,80.78,1019,4,SW,19.0344,,
1/19/2010 18:00:00,4,,,,1,86.68,1020,3,SW,20.0633,,
1/19/2010 19:00:00,4,,,,1,86.68,1020,3,SW,21.0922,,
1/19/2010 20:00:00,4,,,,1,86.68,1020,3,SE,1.0289,,
1/19/2010 21:00:00,4,,,,1,86.68,1020,3,cv,0.5144,,
1/19/2010 22:00:00,4,,,,1,86.68,1021,3,SE,0.5144,,
1/19/2010 23:00:00,4,,,,0,86.58,1022,2,NW,1.0289,,
1/20/2010 00:00:00,4,,,,1,93.08,1023,2,NW,3.0867,,
1/20/2010 01:00:00,4,,,,-1,92.96,1023,0,NW,6.1734,,
1/20/2010 02:00:00,4,,,,-4,92.79,1024,-3,NE,5.1444,,
1/20/2010 03:00:00,4,,,,-7,79.58,1024,-4,NW,4.63,,
1/20/2010 04:00:00,4,,,,-9,73.45,1026,-5,NE,5.1444,,
1/20/2010 05:00:00,4,,,,-10,73.25,1027,-6,NW,4.63,,
1/20/2010 06:00:00,4,,,,-11,73.05,1028,-7,NE,4.63,,
1/20/2010 07:00:00,4,,,,-13,67.19,1029,-8,NW,5.1444,,
1/20/2010 08:00:00,4,,,,-13,72.65,1030,-9,NW,10.2888,,
1/20/2010 09:00:00,4,,,,-13,72.65,1031,-9,NE,4.63,,
1/20/2010 10:00:00,4,,,,-14,66.95,1031,-9,NW,4.63,,
1/20/2010 11:00:00,4,,,,-12,67.42,1031,-7,NW,9.26,,
1/20/2010 12:00:00,4,,,,-12,67.42,1030,-7,NE,5.1444,,
1/20/2010 13:00:00,4,,,,-13,67.19,1031,-8,NE,10.2888,,
1/20/2010 14:00:00,4,,,,-12,72.85,1031,-8,NW,3.6011,,
1/20/2010 15:00:00,4,,,,-13,67.19,1030,-8,NE,3.6011,,
1/20/2010 16:00:00,4,,,,-15,61.65,1031,-9,NW,3.6011,,
1/20/2010 17:00:00,4,,,,-17,56.45,1031,-10,NW,7.2022,,
1/20/2010 18:00:00,4,,,,-19,47.62,1031,-10,NW,10.2889,,
1/20/2010 19:00:00,4,,,,-20,43.68,1031,-10,NE,3.0867,,
1/20/2010 20:00:00,4,,,,-20,47.3,1032,-11,NE,5.6589,,
1/20/2010 21:00:00,4,,,,-20,47.3,1032,-11,NE,7.7167,,
1/20/2010 22:00:00,4,,,,-19,55.87,1032,-12,NE,9.7745,,
1/20/2010 23:00:00,4,,,,-20,51.25,1032,-12,NE,10.8034,,
1/21/2010 00:00:00,4,,,,-19,60.58,1032,-13,NE,11.8323,,
1/21/2010 01:00:00,4,,,,-24,36.01,1032,-12,NW,3.0867,,
1/21/2010 02:00:00,4,,,,-23,42.7,1032,-13,NE,1.0289,,
1/21/2010 03:00:00,4,,,,-23,46.33,1032,-14,NE,1.5433,,
1/21/2010 04:00:00,4,,,,-22,50.63,1032,-14,NE,3.6011,,
1/21/2010 05:00:00,4,,,,-22,54.98,1032,-15,NE,5.1444,,
1/21/2010 06:00:00,4,,,,-22,54.98,1032,-15,NE,6.6877,,
1/21/2010 07:00:00,4,,,,-23,54.68,1033,-16,NE,8.231,,
1/21/2010 08:00:00,4,,,,-22,54.98,1033,-15,NE,9.2599,,
1/21/2010 09:00:00,4,,,,-24,42.37,1033,-14,NE,11.3177,,
1/21/2010 10:00:00,4,,,,-25,35.67,1034,-13,NE,12.861,,
1/21/2010 11:00:00,4,,,,-24,36.01,1033,-12,NE,14.4043,,
1/21/2010 12:00:00,4,,,,-24,33.23,1033,-11,NW,2.0578,,
1/21/2010 13:00:00,4,,,,-23,36.34,1032,-11,NW,4.63,,
1/21/2010 14:00:00,4,,,,-23,36.34,1031,-11,NW,6.1733,,
1/21/2010 15:00:00,4,,,,-22,39.71,1031,-11,NW,7.7166,,
1/21/2010 16:00:00,4,,,,-22,39.71,1031,-11,NW,8.7455,,
1/21/2010 17:00:00,4,,,,-22,43.03,1031,-12,NW,9.2599,,
1/21/2010 18:00:00,4,,,,-20,55.57,1031,-13,SE,1.0289,,
1/21/2010 19:00:00,4,,,,-19,60.58,1031,-13,SE,2.0578,,
1/21/2010 20:00:00,4,,,,-19,60.58,1031,-13,SE,3.0867,,
1/21/2010 21:00:00,4,,,,-19,65.73,1031,-14,SE,4.1156,,
1/21/2010 22:00:00,4,,,,-19,71.38,1031,-15,SW,0.5144,,
1/21/2010 23:00:00,4,,,,-19,71.38,1031,-15,SW,2.0577,,
1/22/2010 00:00:00,4,,,,-19,71.38,1031,-15,SW,3.0866,,
1/22/2010 01:00:00,4,,,,-19,71.38,1030,-15,SW,4.1155,,
1/22/2010 02:00:00,4,,,,-19,65.73,1030,-14,SW,5.1444,,
1/22/2010 03:00:00,4,,,,-19,71.38,1030,-15,SW,6.1733,,
1/22/2010 04:00:00,4,,,,-19,77.57,1029,-16,SW,7.2022,,
1/22/2010 05:00:00,4,,,,-19,71.38,1029,-15,SW,8.2311,,
1/22/2010 06:00:00,4,,,,-19,71.38,1029,-15,SW,9.26,,
1/22/2010 07:00:00,4,,,,-19,71.38,1029,-15,SW,10.2889,,
1/22/2010 08:00:00,4,,,,-18,77.75,1029,-15,SW,10.8033,,
1/22/2010 09:00:00,4,,,,-17,66.23,1029,-12,SW,12.3466,,
1/22/2010 10:00:00,4,,,,-16,61.39,1029,-10,SW,13.8899,,
1/22/2010 11:00:00,4,,,,-19,40.7,1028,-8,SW,16.4621,,
1/22/2010 12:00:00,4,,,,-19,40.7,1028,-8,SW,19.0343,,
1/22/2010 13:00:00,4,,,,-19,37.67,1028,-7,SW,21.6065,,
1/22/2010 14:00:00,4,,,,-18,37.99,1027,-6,SW,24.1787,,
1/22/2010 15:00:00,4,,,,-18,37.99,1027,-6,SW,26.7509,,
1/22/2010 16:00:00,4,,,,-18,41.03,1027,-7,SW,28.8087,,
1/22/2010 17:00:00,4,,,,-17,48.25,1027,-8,SW,30.352,,
1/22/2010 18:00:00,4,,,,-16,56.74,1027,-9,SW,31.3809,,
1/22/2010 19:00:00,4,,,,-16,61.39,1027,-10,SW,32.4098,,
1/22/2010 20:00:00,4,,,,-16,61.39,1026,-10,SW,33.9531,,
1/22/2010 21:00:00,4,,,,-16,66.47,1026,-11,SW,34.982,,
1/22/2010 22:00:00,4,,,,-16,66.47,1026,-11,SW,36.0109,,
1/22/2010 23:00:00,4,,,,-16,66.47,1026,-11,SW,37.0398,,
1/23/2010 00:00:00,4,,,,-16,66.47,1026,-11,SW,38.5831,,
1/23/2010 01:00:00,4,,,,-16,66.47,1026,-11,SW,40.1264,,
1/23/2010 02:00:00,4,,,,-16,72.02,1026,-12,SW,40.6408,,
1/23/2010 03:00:00,4,,,,-17,71.81,1026,-13,cv,0.5144,,
1/23/2010 04:00:00,4,,,,-16,72.02,1025,-12,SW,1.5433,,
1/23/2010 05:00:00,4,,,,-16,78.1,1025,-13,SW,2.5722,,
1/23/2010 06:00:00,4,,,,-16,72.02,1025,-12,SW,3.6011,,
1/23/2010 07:00:00,4,,,,-16,72.02,1025,-12,SW,4.63,,
1/23/2010 08:00:00,4,,,,-15,72.23,1025,-11,SW,5.6589,,
1/23/2010 09:00:00,4,,,,-14,66.95,1025,-9,SE,1.0289,,
1/23/2010 10:00:00,4,,,,-13,62.18,1025,-7,SW,2.0578,,
1/23/2010 11:00:00,4,,,,-12,57.86,1024,-5,SW,4.63,,
1/23/2010 12:00:00,4,,,,-14,45.6,1023,-4,SW,7.2022,,
1/23/2010 13:00:00,4,,,,-15,38.96,1022,-3,SW,9.7744,,
1/23/2010 14:00:00,4,,,,-14,39.28,1022,-2,SW,12.8611,,
1/23/2010 15:00:00,4,,,,-15,36.18,1022,-2,SW,15.4333,,
1/23/2010 16:00:00,4,,,,-13,45.91,1022,-3,SW,18.0055,,
1/23/2010 17:00:00,4,,,,-11,58.13,1022,-4,SW,20.0633,,
1/23/2010 18:00:00,4,,,,-12,62.44,1022,-6,SW,21.6066,,
1/23/2010 19:00:00,4,,,,-13,57.58,1021,-6,SW,23.1499,,
1/23/2010 20:00:00,4,,,,-13,62.18,1021,-7,SW,24.6932,,
1/23/2010 21:00:00,4,,,,-14,57.3,1021,-7,SW,25.7221,,
1/23/2010 22:00:00,4,,,,-15,57.02,1021,-8,SW,26.751,,
1/23/2010 23:00:00,4,,,,-14,57.3,1020,-7,SW,27.7799,,
1/24/2010 00:00:00,4,,,,-14,66.95,1020,-9,SE,1.0289,,
1/24/2010 01:00:00,4,,,,-14,66.95,1019,-9,SE,2.0578,,
1/24/2010 02:00:00,4,,,,-14,61.92,1019,-8,SE,3.6011,,
1/24/2010 03:00:00,4,,,,-13,72.65,1018,-9,SE,4.63,,
1/24/2010 04:00:00,4,,,,-13,67.19,1017,-8,SE,5.6589,,
1/24/2010 05:00:00,4,,,,-13,67.19,1017,-8,SE,6.6878,,
1/24/2010 06:00:00,4,,,,-13,67.19,1016,-8,SE,8.2311,,
1/24/2010 07:00:00,4,,,,-13,67.19,1016,-8,SE,9.7744,,
1/24/2010 08:00:00,4,,,,-12,67.42,1016,-7,SW,2.0578,,
1/24/2010 09:00:00,4,,,,-11,58.13,1016,-4,SW,4.1156,,
1/24/2010 10:00:00,4,,,,-10,58.41,1015,-3,SW,7.2023,,
1/24/2010 11:00:00,4,,,,-10,50.38,1014,-1,SW,11.3179,,
1/24/2010 12:00:00,4,,,,-10,43.57,1013,1,SW,15.4335,,
1/24/2010 13:00:00,4,,,,-10,43.57,1012,1,SW,20.0635,,
1/24/2010 14:00:00,4,,,,-10,43.57,1012,1,SW,24.6935,,
1/24/2010 15:00:00,4,,,,-10,43.57,1012,1,SW,28.8091,,
1/24/2010 16:00:00,4,,,,-8,50.97,1012,1,SW,30.8669,,
1/24/2010 17:00:00,4,,,,-7,63.69,1013,-1,SW,32.4102,,
1/24/2010 18:00:00,4,,,,-6,74.03,1014,-2,SW,34.468,,
1/24/2010 19:00:00,4,,,,-6,79.73,1014,-3,SW,36.5258,,
1/24/2010 20:00:00,4,,,,-14,42.31,1017,-3,NW,5.1444,,
1/24/2010 21:00:00,4,,,,-16,38.64,1019,-4,NW,10.8033,,
1/24/2010 22:00:00,4,,,,-18,37.99,1021,-6,NW,15.9477,,
1/24/2010 23:00:00,4,,,,-19,37.67,1023,-7,NW,20.0633,,
1/25/2010 00:00:00,4,,,,-18,44.33,1024,-8,NW,22.1211,,
1/25/2010 01:00:00,4,,,,-20,40.37,1025,-9,NW,26.2367,,
1/25/2010 02:00:00,4,,,,-21,40.04,1026,-10,NW,29.3234,,
1/25/2010 03:00:00,4,,,,-23,36.34,1027,-11,NW,32.9245,,
1/25/2010 04:00:00,4,,,,-24,36.01,1027,-12,NW,36.5256,,
1/25/2010 05:00:00,4,,,,-23,39.38,1028,-12,NW,39.6123,,
1/25/2010 06:00:00,4,,,,-24,39.05,1028,-13,NW,41.6701,,
1/25/2010 07:00:00,4,,,,-23,42.7,1029,-13,NW,43.2134,,
1/25/2010 08:00:00,4,,,,-22,46.66,1030,-13,NW,43.7278,,
1/25/2010 09:00:00,4,,,,-24,36.01,1030,-12,NW,45.2711,,
1/25/2010 10:00:00,4,,,,-22,39.71,1031,-11,SW,1.5433,,
1/25/2010 11:00:00,4,,,,-23,33.57,1030,-10,SW,2.5722,,
1/25/2010 12:00:00,4,,,,-22,33.9,1030,-9,SW,4.1155,,
1/25/2010 13:00:00,4,,,,-21,34.23,1029,-8,SW,5.6588,,
1/25/2010 14:00:00,4,,,,-20,34.55,1028,-7,SW,8.231,,
1/25/2010 15:00:00,4,,,,-18,37.99,1028,-6,SW,10.2888,,
1/25/2010 16:00:00,4,,,,-19,34.88,1028,-6,SW,12.861,,
1/25/2010 17:00:00,4,,,,-17,44.65,1028,-7,SW,15.4332,,
1/25/2010 18:00:00,4,,,,-17,48.25,1028,-8,SW,16.9765,,
1/25/2010 19:00:00,4,,,,-16,56.74,1028,-9,SE,1.5433,,
1/25/2010 20:00:00,4,,,,-17,52.17,1028,-9,SE,2.5722,,
1/25/2010 21:00:00,4,,,,-18,51.87,1027,-10,SW,1.0289,,
1/25/2010 22:00:00,4,,,,-18,51.87,1027,-10,SE,1.0289,,
1/25/2010 23:00:00,4,,,,-19,44.01,1027,-9,SE,2.5722,,
1/26/2010 00:00:00,4,,,,-19,44.01,1026,-9,SE,4.1155,,
1/26/2010 01:00:00,4,,,,-19,44.01,1026,-9,SW,1.5433,,
1/26/2010 02:00:00,4,,,,-18,47.93,1026,-9,SW,3.0866,,
1/26/2010 03:00:00,4,,,,-18,47.93,1026,-9,SW,4.1155,,
1/26/2010 04:00:00,4,,,,-18,51.87,1026,-10,SE,1.0289,,
1/26/2010 05:00:00,4,,,,-18,51.87,1025,-10,SE,2.5722,,
1/26/2010 06:00:00,4,,,,-18,47.93,1025,-9,SE,4.1155,,
1/26/2010 07:00:00,4,,,,-18,47.93,1026,-9,SE,5.6588,,
1/26/2010 08:00:00,4,,,,-18,47.93,1026,-9,SE,7.2021,,
1/26/2010 09:00:00,4,,,,-16,44.97,1026,-6,SE,8.7454,,
1/26/2010 10:00:00,4,,,,-16,35.86,1025,-3,SW,2.0578,,
1/26/2010 11:00:00,4,,,,-15,36.18,1024,-2,SW,4.63,,
1/26/2010 12:00:00,4,,,,-14,33.93,1024,0,SW,8.2311,,
1/26/2010 13:00:00,4,,,,-14,31.56,1022,1,SW,11.3178,,
1/26/2010 14:00:00,4,,,,-13,34.25,1022,1,SW,14.9189,,
1/26/2010 15:00:00,4,,,,-12,37.13,1021,1,SW,17.4911,,
1/26/2010 16:00:00,4,,,,-12,37.13,1021,1,SW,20.0633,,
1/26/2010 17:00:00,4,,,,-12,39.92,1020,0,SW,22.6355,,
1/26/2010 18:00:00,4,,,,-10,54.23,1020,-2,SW,25.2077,,
1/26/2010 19:00:00,4,,,,-10,54.23,1019,-2,SW,27.2655,,
1/26/2010 20:00:00,4,,,,-10,54.23,1019,-2,SW,29.8377,,
1/26/2010 21:00:00,4,,,,-10,54.23,1018,-2,SW,32.4099,,
1/26/2010 22:00:00,4,,,,-10,54.23,1018,-2,SW,34.9821,,
1/26/2010 23:00:00,4,,,,-10,54.23,1018,-2,SW,37.5543,,
1/27/2010 00:00:00,4,,,,-10,54.23,1018,-2,SW,39.6121,,
1/27/2010 01:00:00,4,,,,-10,50.38,1017,-1,SW,42.1843,,
1/27/2010 02:00:00,4,,,,-9,54.51,1017,-1,SW,45.7854,,
1/27/2010 03:00:00,4,,,,-9,50.68,1016,0,SW,48.8721,,
1/27/2010 04:00:00,4,,,,-7,59.21,1015,0,SW,51.9588,,
1/27/2010 05:00:00,4,,,,-7,59.21,1015,0,SW,54.0166,,
1/27/2010 06:00:00,4,,,,-6,63.94,1015,0,SW,55.5599,,
1/27/2010 07:00:00,4,,,,-6,63.94,1014,0,SW,57.1032,,
1/27/2010 08:00:00,4,,,,-6,63.94,1015,0,SW,58.6465,,
1/27/2010 09:00:00,4,,,,-6,63.94,1014,0,SW,60.1898,,
1/27/2010 10:00:00,4,,,,-6,59.48,1014,1,SW,61.7331,,
1/27/2010 11:00:00,4,,,,-5,59.74,1014,2,SW,65.8487,,
1/27/2010 12:00:00,4,,,,-1,100,1013,-1,SW,67.9065,,
1/27/2010 13:00:00,4,,,,-1,100,1012,-1,SW,69.4498,,
1/27/2010 14:00:00,4,,,,-1,92.96,1012,0,SW,69.9642,,
1/27/2010 15:00:00,4,,,,-1,92.96,1013,0,SW,71.5075,,
1/27/2010 16:00:00,4,,,,-1,100,1013,-1,NW,1.5433,,
1/27/2010 17:00:00,4,,,,-1,100,1013,-1,NW,3.6011,,
1/27/2010 18:00:00,4,,,,-2,100,1014,-2,NW,5.6589,,
1/27/2010 19:00:00,4,,,,-6,79.73,1016,-3,NW,8.2311,,
1/27/2010 20:00:00,4,,,,-8,73.65,1017,-4,NW,11.8322,,
1/27/2010 21:00:00,4,,,,-11,67.65,1018,-6,NE,3.6011,,
1/27/2010 22:00:00,4,,,,-15,57.02,1020,-8,NW,3.6011,,
1/27/2010 23:00:00,4,,,,-18,51.87,1021,-10,NW,6.6878,,
1/28/2010 00:00:00,4,,,,-21,43.36,1022,-11,NW,8.7456,,
1/28/2010 01:00:00,4,,,,-21,46.98,1023,-12,NW,10.2889,,
1/28/2010 02:00:00,4,,,,-23,42.7,1023,-13,NW,12.3467,,
1/28/2010 03:00:00,4,,,,-23,46.33,1024,-14,NW,13.3756,,
1/28/2010 04:00:00,4,,,,-23,54.68,1024,-16,cv,0.5144,,
1/28/2010 05:00:00,4,,,,-24,70.26,1024,-20,cv,1.0288,,
1/28/2010 06:00:00,4,,,,-25,70.03,1024,-21,cv,1.5432,,
1/28/2010 07:00:00,4,,,,-24,64.46,1025,-19,SE,1.5433,,
1/28/2010 08:00:00,4,,,,-23,64.72,1025,-18,SE,2.5722,,
1/28/2010 09:00:00,4,,,,-22,64.97,1025,-17,SE,3.6011,,
1/28/2010 10:00:00,4,,,,-21,50.94,1025,-13,cv,0.5144,,
1/28/2010 11:00:00,4,,,,-24,33.23,1024,-11,SW,1.5433,,
1/28/2010 12:00:00,4,,,,-23,33.57,1023,-10,SW,3.0866,,
1/28/2010 13:00:00,4,,,,-22,33.9,1023,-9,SW,4.6299,,
1/28/2010 14:00:00,4,,,,-21,37.01,1022,-9,SW,6.1732,,
1/28/2010 15:00:00,4,,,,-20,37.34,1022,-8,SW,7.7165,,
1/28/2010 16:00:00,4,,,,-19,44.01,1022,-9,SW,9.2598,,
1/28/2010 17:00:00,4,,,,-19,47.62,1021,-10,SW,10.2887,,
1/28/2010 18:00:00,4,,,,-19,51.56,1021,-11,SW,11.3176,,
1/28/2010 19:00:00,4,,,,-20,51.25,1022,-12,SW,12.8609,,
1/28/2010 20:00:00,4,,,,-19,51.56,1021,-11,SW,14.9187,,
1/28/2010 21:00:00,4,,,,-19,55.87,1021,-12,SW,16.9765,,
1/28/2010 22:00:00,4,,,,-18,56.16,1021,-11,SW,19.0343,,
1/28/2010 23:00:00,4,,,,-19,51.56,1020,-11,SW,21.0921,,
1/29/2010 00:00:00,4,,,,-16,66.47,1020,-11,SW,22.6354,,
1/29/2010 01:00:00,4,,,,-15,66.71,1019,-10,SW,24.6932,,
1/29/2010 02:00:00,4,,,,-14,78.44,1019,-11,SW,26.2365,,
1/29/2010 03:00:00,4,,,,-13,78.61,1018,-10,SW,27.7798,,
1/29/2010 04:00:00,4,,,,-14,78.44,1018,-11,SW,29.3231,,
1/29/2010 05:00:00,4,,,,-15,72.23,1018,-11,SW,30.8664,,
1/29/2010 06:00:00,4,,,,-15,66.71,1017,-10,SW,32.9242,,
1/29/2010 07:00:00,4,,,,-15,66.71,1017,-10,SW,34.982,,
1/29/2010 08:00:00,4,,,,-15,61.65,1018,-9,SW,37.0398,,
1/29/2010 09:00:00,4,,,,-14,57.3,1018,-7,SW,39.0976,,
1/29/2010 10:00:00,4,,,,-11,58.13,1018,-4,SW,41.1554,,
