Date,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
1/15/2010 07:00:00,4,,,,-1,86.47,1031.2,1,NW,2,0,0
1/15/2010 08:00:00,4,,,,0,86.58,1031.2,2,NE,2,0,0
1/15/2010 09:00:00,4,,,,0,80.63,1031.8,3,NE,5,0,0
1/15/2010 10:00:00,4,,,,-3,52.41,1031.8,6,NE,9,0,0
1/15/2010 11:00:00,4,,,,-4,45.4,1031.8,7,NE,12,0,0
1/15/2010 12:00:00,4,,,,-4,39.63,1031.8,9,NE,18,0,0
1/15/2010 13:00:00,4,,,,-3,42.71,1031.2,9,NE,24,0,0
1/15/2010 14:00:00,4,,,,-2,46,1031.2,9,NE,29,0,0
1/15/2010 15:00:00,4,,,,-4,39.63,1031.2,9,NE,34,0,0
1/15/2010 16:00:00,4,,,,-4,42.4,1031.8,8,NE,40,0,0
1/15/2010 17:00:00,4,,,,-2,56.45,1031.8,6,NE,46,0,0
1/15/2010 18:00:00,4,,,,-1,65.13,1032.9,5,NE,52,0,0
1/15/2010 19:00:00,4,,,,-1,65.13,1033.9,5,NE,59,0,0
1/15/2010 20:00:00,4,,,,-1,69.85,1033.9,4,NE,64,0,0
1/15/2010 21:00:00,4,,,,-1,69.85,1033.9,4,NE,69,0,0
1/15/2010 22:00:00,4,,,,0,75.14,1034.9,4,NE,74,0,0
1/15/2010 23:00:00,4,,,,0,75.14,1034.9,4,NE,78,0,0
1/16/2010 00:00:00,4,,,,-1,74.96,1034.9,3,NE,82,0,0
1/16/2010 01:00:00,4,,,,-1,74.96,1033.9,3,NE,85,0,0
1/16/2010 02:00:00,4,,,,-1,74.96,1033.9,3,NW,2,0,0
1/16/2010 03:00:00,4,,,,0,80.63,1033.9,3,NW,5,0,0
1/16/2010 04:00:00,4,,,,0,80.63,1033.9,3,NW,7,0,0
1/16/2010 05:00:00,4,,,,0,80.63,1033.9,3,NE,3,0,0
1/16/2010 06:00:00,4,,,,0,80.63,1033.9,3,NW,2,0,0
1/16/2010 07:00:00,4,,,,0,80.63,1033.9,3,NW,4,0,0
1/16/2010 08:00:00,4,,,,0,80.63,1034.9,3,NW,6,0,0
1/16/2010 09:00:00,4,,,,0,80.63,1034.9,3,NE,4,0,0
1/16/2010 10:00:00,4,,,,0,75.14,1034.9,4,NE,7,0,0
1/16/2010 11:00:00,4,,,,1,75.32,1034.9,5,NE,10,0,0
1/16/2010 12:00:00,4,,,,1,65.59,1032.9,7,NE,13,0,0
1/16/2010 13:00:00,4,,,,0,56.99,1031.8,8,cv,2,0,0
1/16/2010 14:00:00,4,,,,1,61.26,1031.8,8,cv,3,0,0
1/16/2010 15:00:00,4,,,,0,53.26,1031.8,9,cv,5,0,0
1/16/2010 16:00:00,4,,,,1,57.25,1031.8,9,NW,2,0,0
1/16/2010 17:00:00,4,,,,1,61.26,1031.8,8,NE,3,0,0
1/16/2010 18:00:00,4,,,,1,65.59,1032.9,7,NE,7,0,0
1/16/2010 19:00:00,4,,,,1,65.59,1032.9,7,NE,10,0,0
1/16/2010 20:00:00,4,,,,1,65.59,1033.9,7,SE,2,0,0
1/16/2010 21:00:00,4,,,,0,65.36,1033.9,6,NE,2,0,0
1/16/2010 22:00:00,4,,,,0,70.06,1033.9,5,SE,2,0,0
1/16/2010 23:00:00,4,,,,0,70.06,1033.9,5,SE,4,0,0
1/17/2010 00:00:00,4,,,,0,70.06,1033.9,5,cv,2,0,0
1/17/2010 01:00:00,4,,,,0,70.06,1032.9,5,NE,2,0,0
1/17/2010 02:00:00,4,,,,0,75.14,1032.9,4,NE,3,0,0
1/17/2010 03:00:00,4,,,,0,80.63,1032.9,3,cv,0,0,0
1/17/2010 04:00:00,4,,,,0,80.63,1032.9,3,cv,0,0,0
1/17/2010 05:00:00,4,,,,1,86.68,1032.9,3,NE,2,0,0
1/17/2010 06:00:00,4,,,,0,80.63,1032.9,3,NE,3,0,0
1/17/2010 07:00:00,4,,,,0,75.14,1032.9,4,NE,5,0,0
1/17/2010 08:00:00,4,,,,1,75.32,1032.9,5,NE,7,0,0
1/17/2010 09:00:00,4,,,,1,65.59,1033.9,7,NE,11,0,0
1/17/2010 10:00:00,4,,,,2,65.82,1032.9,8,SE,4,0,0
1/17/2010 11:00:00,4,,,,2,61.51,1032.9,9,NE,4,0,0
1/17/2010 12:00:00,4,,,,2,57.51,1031.8,10,SE,3,0,0
1/17/2010 13:00:00,4,,,,3,57.77,1031.2,11,NE,3,0,0
1/17/2010 14:00:00,4,,,,3,57.77,1030.1,11,SE,3,0,0
1/17/2010 15:00:00,4,,,,3,57.77,1030.1,11,SE,7,0,0
1/17/2010 16:00:00,4,,,,3,57.77,1030.1,11,SE,11,0,0
1/17/2010 17:00:00,4,,,,2,57.51,1030.1,10,SE,15,0,0
1/17/2010 18:00:00,4,,,,2,65.82,1030.1,8,SE,19,0,0
1/17/2010 19:00:00,4,,,,2,70.47,1030.1,7,SE,23,0,0
1/17/2010 20:00:00,4,,,,2,70.47,1030.1,7,SE,26,0,0
1/17/2010 21:00:00,4,,,,2,70.47,1030.1,7,SE,29,0,0
1/17/2010 22:00:00,4,,,,2,70.47,1030.1,7,SE,33,0,0
1/17/2010 23:00:00,4,,,,2,70.47,1030.1,7,SE,36,0,0
1/18/2010 00:00:00,4,,,,3,75.67,1029.1,7,SE,39,0,0
1/18/2010 01:00:00,4,,,,3,75.67,1029.1,7,SE,42,0,0
1/18/2010 02:00:00,4,,,,3,81.06,1029.1,6,SE,44,0,0
1/18/2010 03:00:00,4,,,,3,81.06,1029.1,6,SE,46,0,0
1/18/2010 04:00:00,4,,,,3,81.06,1029.1,6,SE,48,0,0
1/18/2010 05:00:00,4,,,,3,81.06,1029.1,6,SE,50,0,0
1/18/2010 06:00:00,4,,,,3,81.06,1029.1,6,SE,52,0,0
1/18/2010 07:00:00,4,,,,4,86.99,1028.1,6,SE,55,0,0
1/18/2010 08:00:00,4,,,,4,81.2,1029.1,7,SE,58,0,0
1/18/2010 09:00:00,4,,,,5,76.01,1029.1,9,SE,62,0,0
1/18/2010 10:00:00,4,,,,5,71.07,1030.1,10,SE,66,0,0
1/18/2010 11:00:00,4,,,,6,66.71,1029.1,12,SE,69,0,0
1/18/2010 12:00:00,4,,,,6,62.48,1028.1,13,SE,72,0,0
1/18/2010 13:00:00,4,,,,6,58.54,1027.1,14,SE,75,0,0
1/18/2010 14:00:00,4,,,,6,54.88,1026.1,15,SE,78,0,0
1/18/2010 15:00:00,4,,,,7,58.79,1026.1,15,SE,82,0,0
1/18/2010 16:00:00,4,,,,6,58.54,1026.1,14,SE,87,0,0
1/18/2010 17:00:00,4,,,,6,62.48,1026.1,13,SE,91,0,0
1/18/2010 18:00:00,4,,,,6,66.71,1026.1,12,SE,95,0,0
1/18/2010 19:00:00,4,,,,6,71.27,1027.1,11,SE,99,0,0
1/18/2010 20:00:00,4,,,,7,76.35,1027.1,11,SE,103,0,0
1/18/2010 21:00:00,4,,,,7,76.35,1027.1,11,SE,107,0,0
1/18/2010 22:00:00,4,,,,8,87.38,1027.1,10,SE,111,0,0
1/18/2010 23:00:00,4,,,,8,87.38,1026.1,10,SE,115,0,0
1/19/2010 00:00:00,4,,,,8,87.38,1026.1,10,SE,119,0,0
1/19/2010 01:00:00,4,,,,8,87.38,1026.1,10,SE,123,0,0
1/19/2010 02:00:00,4,,,,8,87.38,1025.1,10,SE,126,0,0
1/19/2010 03:00:00,4,,,,9,93.5,1025.1,10,SE,130,0,0
1/19/2010 04:00:00,4,,,,9,87.47,1024,11,SE,135,0,0
1/19/2010 05:00:00,4,,,,11,93.6,1024,12,SE,140,0,0
1/19/2010 06:00:00,4,,,,10,87.57,1024,12,SE,144,0,0
1/19/2010 07:00:00,4,,,,11,93.6,1025.1,12,SE,146,0,0
1/19/2010 08:00:00,4,,,,12,87.75,1025.1,14,SE,151,0,0
1/19/2010 09:00:00,4,,,,12,82.27,1026.1,15,SE,156,0,0
1/19/2010 10:00:00,4,,,,12,82.27,1025.1,15,SE,160,0,0
1/19/2010 11:00:00,4,,,,13,77.32,1025.1,17,SE,165,0,0
1/19/2010 12:00:00,4,,,,12,67.99,1023,18,SE,172,0,0
1/19/2010 13:00:00,4,,,,12,63.87,1022,19,SE,178,0,0
1/19/2010 14:00:00,4,,,,12,67.99,1021,18,SE,185,0,0
1/19/2010 15:00:00,4,,,,11,67.78,1021,17,SE,191,0,0
1/19/2010 16:00:00,4,,,,12,72.42,1021,17,SE,199,0,0
1/19/2010 17:00:00,4,,,,12,77.17,1021,16,SE,206,0,0
1/19/2010 18:00:00,4,,,,12,77.17,1021,16,SE,212,0,0
1/19/2010 19:00:00,4,,,,13,82.4,1020,16,SE,217,0,0
1/19/2010 20:00:00,4,,,,13,87.84,1020,15,SE,221,0,0
1/19/2010 21:00:00,4,,,,13,87.84,1020,15,SE,226,0,0
1/19/2010 22:00:00,4,,,,13,87.84,1020,15,SE,231,0,0
1/19/2010 23:00:00,4,,,,13,87.84,1019,15,SE,235,0,0
1/20/2010 00:00:00,4,,,,13,87.84,1019,15,SE,239,0,0
1/20/2010 01:00:00,4,,,,13,87.84,1019,15,SE,243,0,0
1/20/2010 02:00:00,4,,,,13,87.84,1019,15,SE,247,0,0
1/20/2010 03:00:00,4,,,,13,87.84,1018,15,SE,250,0,0
1/20/2010 04:00:00,4,,,,13,93.7,1018,14,SW,3,0,0
1/20/2010 05:00:00,4,,,,12,87.75,1019,14,SW,5,0,0
1/20/2010 06:00:00,4,,,,12,93.65,1019,13,SW,7,0,0
1/20/2010 07:00:00,4,,,,13,93.7,1019,14,SW,10,0,0
1/20/2010 08:00:00,4,,,,12,87.75,1019,14,SW,11,0,0
1/20/2010 09:00:00,4,,,,13,93.7,1019,14,SW,14,0,0
1/20/2010 10:00:00,4,,,,13,87.84,1019,15,SW,16,0,0
1/20/2010 11:00:00,4,,,,13,82.4,1019,16,SW,18,0,0
1/20/2010 12:00:00,4,,,,13,77.32,1018,17,SW,20,0,0
1/20/2010 13:00:00,4,,,,14,72.78,1016.9,19,SW,21,0,0
1/20/2010 14:00:00,4,,,,13,60.27,1015.9,21,NW,1,0,0
1/20/2010 15:00:00,4,,,,14,68.4,1015.9,20,NW,3,0,0
1/20/2010 16:00:00,4,,,,13,68.2,1015.9,19,NW,5,0,0
1/20/2010 17:00:00,4,,,,13,72.6,1016.9,18,NW,7,0,0
1/20/2010 18:00:00,4,,,,12,67.99,1018,18,NW,10,0,0
1/20/2010 19:00:00,4,,,,12,72.42,1019,17,NW,14,0,0
1/20/2010 20:00:00,4,,,,11,72.23,1020,16,NW,19,0,0
1/20/2010 21:00:00,4,,,,11,77.01,1021,15,NW,25,0,0
1/20/2010 22:00:00,4,,,,11,87.66,1021,13,NW,29,0,0
1/20/2010 23:00:00,4,,,,7,87.28,1023,9,NE,9,0,0
1/21/2010 00:00:00,4,,,,5,87.09,1023,7,NE,18,0,0
1/21/2010 01:00:00,4,,,,4,86.99,1025.1,6,NE,27,0.1,0.1
1/21/2010 02:00:00,4,,,,4,86.99,1026.1,6,NE,36,0.2,0.3
1/21/2010 03:00:00,4,,,,4,93.24,1026.1,5,NE,46,0.3,0.6
1/21/2010 04:00:00,4,,,,3,86.89,1026.1,5,NE,54,0,0
1/21/2010 05:00:00,4,,,,2,86.79,1027.1,4,NE,63,0.1,0.1
1/21/2010 06:00:00,4,,,,2,86.79,1028.1,4,NE,72,0,0
1/21/2010 07:00:00,4,,,,1,86.68,1028.1,3,NE,79,0,0
1/21/2010 08:00:00,4,,,,1,86.68,1029.1,3,NE,86,0,0
1/21/2010 09:00:00,4,,,,1,86.68,1030.1,3,NE,93,0.1,0.1
1/21/2010 10:00:00,4,,,,0,80.63,1030.1,3,NE,101,0,0
1/21/2010 11:00:00,4,,,,-1,74.96,1030.1,3,NE,110,0,0
1/21/2010 12:00:00,4,,,,-1,69.85,1030.1,4,NE,119,0,0
1/21/2010 13:00:00,4,,,,-2,64.9,1030.1,4,NE,128,0,0
1/21/2010 14:00:00,4,,,,-2,69.64,1030.1,3,NE,136,0,0
1/21/2010 15:00:00,4,,,,-2,69.64,1030.1,3,NE,144,0,0
1/21/2010 16:00:00,4,,,,-3,64.66,1031.2,3,NE,152,0,0
1/21/2010 17:00:00,4,,,,-4,60,1031.2,3,NE,159,0,0
1/21/2010 18:00:00,4,,,,-3,64.66,1031.2,3,NE,166,0,0
1/21/2010 19:00:00,4,,,,-3,64.66,1031.8,3,NE,174,0,0
1/21/2010 20:00:00,4,,,,-3,69.43,1031.8,2,NE,180,0,0
1/21/2010 21:00:00,4,,,,-3,69.43,1032.9,2,NE,187,0,0
1/21/2010 22:00:00,4,,,,-3,69.43,1032.9,2,NE,192,0,0
1/21/2010 23:00:00,4,,,,-3,69.43,1032.9,2,NE,196,0,0
1/22/2010 00:00:00,4,,,,-3,69.43,1032.9,2,NE,201,0,0
1/22/2010 01:00:00,4,,,,-3,69.43,1032.9,2,NE,206,0,0
1/22/2010 02:00:00,4,,,,-3,74.59,1032.9,1,NW,5,0,0
1/22/2010 03:00:00,4,,,,-4,69.21,1032.9,1,NW,9,0,0
1/22/2010 04:00:00,4,,,,-4,74.41,1032.9,0,NW,14,0,0
1/22/2010 05:00:00,4,,,,-4,74.41,1032.9,0,NW,19,0,0
1/22/2010 06:00:00,4,,,,-5,69,1033.9,0,NW,24,0,0
1/22/2010 07:00:00,4,,,,-4,74.41,1034.9,0,NW,29,0,0
1/22/2010 08:00:00,4,,,,-5,69,1034.9,0,NW,34,0,0
1/22/2010 09:00:00,4,,,,-5,64.18,1034.9,1,NW,38,0,0
1/22/2010 10:00:00,4,,,,-5,64.18,1034.9,1,NW,42,0,0
1/22/2010 11:00:00,4,,,,-5,59.74,1034.9,2,NW,46,0,0
1/22/2010 12:00:00,4,,,,-6,55.36,1032.9,2,NW,51,0,0
1/22/2010 13:00:00,4,,,,-6,51.56,1032.9,3,NW,56,0,0
1/22/2010 14:00:00,4,,,,-6,51.56,1031.8,3,NE,6,0,0
1/22/2010 15:00:00,4,,,,-5,51.84,1032.9,4,NE,10,0,0
1/22/2010 16:00:00,4,,,,-5,51.84,1031.8,4,NE,14,0,0
1/22/2010 17:00:00,4,,,,-6,51.56,1032.9,3,NE,18,0,0
1/22/2010 18:00:00,4,,,,-6,51.56,1033.9,3,NE,21,0,0
1/22/2010 19:00:00,4,,,,-5,55.63,1033.9,3,NW,3,0,0
1/22/2010 20:00:00,4,,,,-6,51.56,1033.9,3,NW,6,0,0
1/22/2010 21:00:00,4,,,,-5,55.63,1033.9,3,NW,8,0,0
1/22/2010 22:00:00,4,,,,-5,55.63,1033.9,3,NW,10,0,0
1/22/2010 23:00:00,4,,,,-5,59.74,1033.9,2,NW,11,0,0
1/23/2010 00:00:00,4,,,,-5,59.74,1032.9,2,NW,13,0,0
1/23/2010 01:00:00,4,,,,-6,55.36,1033.9,2,NW,15,0,0
1/23/2010 02:00:00,4,,,,-6,55.36,1033.9,2,NW,18,0,0
1/23/2010 03:00:00,4,,,,-6,55.36,1032.9,2,NW,21,0,0
1/23/2010 04:00:00,4,,,,-6,55.36,1032.9,2,NW,24,0,0
1/23/2010 05:00:00,4,,,,-6,59.48,1031.8,1,NW,26,0,0
1/23/2010 06:00:00,4,,,,-6,59.48,1031.8,1,NW,28,0,0
1/23/2010 07:00:00,4,,,,-6,59.48,1031.8,1,NW,29,0,0
1/23/2010 08:00:00,4,,,,-5,64.18,1031.8,1,NW,30,0,0
1/23/2010 09:00:00,4,,,,-5,59.74,1032.9,2,NW,32,0,0
1/23/2010 10:00:00,4,,,,-5,55.63,1032.9,3,NW,35,0,0
1/23/2010 11:00:00,4,,,,-6,48.04,1031.8,4,NW,37,0,0
1/23/2010 12:00:00,4,,,,-9,33.12,1031.2,6,NW,42,0,0
1/23/2010 13:00:00,4,,,,-10,32.81,1030.1,5,NW,47,0,0
1/23/2010 14:00:00,4,,,,-10,32.81,1029.1,5,NW,51,0,0
1/23/2010 15:00:00,4,,,,-9,33.12,1029.1,6,NW,53,0,0
1/23/2010 16:00:00,4,,,,-9,35.51,1029.1,5,NW,56,0,0
1/23/2010 17:00:00,4,,,,-8,38.39,1029.1,5,NW,58,0,0
1/23/2010 18:00:00,4,,,,-9,35.51,1030.1,5,NE,2,0,0
1/23/2010 19:00:00,4,,,,-10,35.19,1030.1,4,NE,4,0,0
1/23/2010 20:00:00,4,,,,-8,41.17,1030.1,4,NE,6,0,0
1/23/2010 21:00:00,4,,,,-8,44.19,1030.1,3,NE,8,0,0
1/23/2010 22:00:00,4,,,,-8,44.19,1030.1,3,NE,9,0,0
1/23/2010 23:00:00,4,,,,-7,47.74,1030.1,3,NE,11,0,0
1/24/2010 00:00:00,4,,,,-4,60,1029.1,3,SE,2,0,0
1/24/2010 01:00:00,4,,,,-3,64.66,1028.1,3,SE,4,0,0
1/24/2010 02:00:00,4,,,,-3,64.66,1028.1,3,SE,6,0,0
1/24/2010 03:00:00,4,,,,-3,69.43,1028.1,2,SE,8,0,0
1/24/2010 04:00:00,4,,,,-2,74.78,1027.1,2,SE,9,0,0
1/24/2010 05:00:00,4,,,,-3,69.43,1027.1,2,SE,10,0,0
1/24/2010 06:00:00,4,,,,-2,74.78,1027.1,2,SE,12,0,0
1/24/2010 07:00:00,4,,,,-3,69.43,1027.1,2,SE,14,0,0
1/24/2010 08:00:00,4,,,,-2,69.64,1027.1,3,SE,16,0,0
1/24/2010 09:00:00,4,,,,-2,64.9,1027.1,4,SE,19,0,0
1/24/2010 10:00:00,4,,,,-1,60.76,1027.1,6,SE,23,0,0
1/24/2010 11:00:00,4,,,,-1,56.72,1026.1,7,SE,28,0,0
1/24/2010 12:00:00,4,,,,-1,52.98,1023,8,SE,33,0,0
1/24/2010 13:00:00,4,,,,-1,52.98,1023,8,SE,37,0,0
1/24/2010 14:00:00,4,,,,0,53.26,1023,9,SW,4,0,0
1/24/2010 15:00:00,4,,,,0,53.26,1021,9,SW,6,0,0
1/24/2010 16:00:00,4,,,,1,57.25,1021,9,SE,3,0,0
1/24/2010 17:00:00,4,,,,1,61.26,1022,8,SE,6,0,0
1/24/2010 18:00:00,4,,,,1,61.26,1022,8,SE,9,0,0
1/24/2010 19:00:00,4,,,,1,61.26,1022,8,SE,11,0,0
1/24/2010 20:00:00,4,,,,2,65.82,1022,8,cv,2,0,0
1/24/2010 21:00:00,4,,,,2,65.82,1022,8,cv,2,0.1,0.1
1/24/2010 22:00:00,4,,,,3,75.67,1023,7,NW,2,1.6,1.7
1/24/2010 23:00:00,4,,,,4,86.99,1023,6,NW,4,0.6,2.3
1/25/2010 00:00:00,4,,,,4,86.99,1024,6,NW,8,0.2,2.5
1/25/2010 01:00:00,4,,,,4,86.99,1024,6,NW,11,0,0
1/25/2010 02:00:00,4,,,,4,86.99,1024,6,NW,13,0.4,0.4
1/25/2010 03:00:00,4,,,,2,75.49,1025.1,6,NW,19,0.2,0.6
1/25/2010 04:00:00,4,,,,2,80.92,1025.1,5,NW,23,0,0
1/25/2010 05:00:00,4,,,,2,80.92,1026.1,5,NW,28,0,0
1/25/2010 06:00:00,4,,,,2,80.92,1027.1,5,NW,33,0,0
1/25/2010 07:00:00,4,,,,1,75.32,1028.1,5,NW,38,0,0
1/25/2010 08:00:00,4,,,,1,75.32,1029.1,5,NW,43,,
1/25/2010 09:00:00,4,,,,2,75.49,1030.1,6,NW,48,0,0
1/25/2010 10:00:00,4,,,,1,65.59,1031.2,7,NE,6,0,0
1/25/2010 11:00:00,4,,,,0,61.01,1031.2,7,NE,14,0,0
1/25/2010 12:00:00,4,,,,0,56.99,1031.2,8,NE,22,0,0
1/25/2010 13:00:00,4,,,,-1,52.98,1030.1,8,NE,29,0,0
1/25/2010 14:00:00,4,,,,-6,36.44,1031.2,8,NE,36,0,0
1/25/2010 15:00:00,4,,,,-6,34.05,1031.2,9,NE,42,0,0
1/25/2010 16:00:00,4,,,,-4,42.4,1031.2,8,NE,49,0,0
1/25/2010 17:00:00,4,,,,-3,48.93,1031.8,7,NE,56,0,0
1/25/2010 18:00:00,4,,,,-1,65.13,1032.9,5,NE,63,0,0
1/25/2010 19:00:00,4,,,,-3,60.25,1032.9,4,NE,70,0,0
1/25/2010 20:00:00,4,,,,-3,64.66,1033.9,3,NE,77,0,0
1/25/2010 21:00:00,4,,,,-3,64.66,1033.9,3,NE,81,0,0
1/25/2010 22:00:00,4,,,,-3,64.66,1033.9,3,NE,85,0,0
1/25/2010 23:00:00,4,,,,-3,69.43,1033.9,2,NE,89,0,0
1/26/2010 00:00:00,4,,,,-3,74.59,1033.9,1,NE,92,0,0
1/26/2010 01:00:00,4,,,,-3,74.59,1032.9,1,NE,95,0,0
1/26/2010 02:00:00,4,,,,-3,74.59,1032.9,1,NE,98,0,0
1/26/2010 03:00:00,4,,,,-2,80.34,1032.9,1,NE,100,0,0
1/26/2010 04:00:00,4,,,,-3,74.59,1032.9,1,NE,102,0,0
1/26/2010 05:00:00,4,,,,-3,74.59,1032.9,1,NE,103,0,0
1/26/2010 06:00:00,4,,,,-3,80.19,1032.9,0,SW,1,0,0
1/26/2010 07:00:00,4,,,,-3,80.19,1032.9,0,cv,0,0,0
1/26/2010 08:00:00,4,,,,-2,86.37,1032.9,0,cv,0,0,0
1/26/2010 09:00:00,4,,,,-1,74.96,1033.9,3,SW,2,0,0
1/26/2010 10:00:00,4,,,,-3,56.18,1033.9,5,SE,2,0,0
1/26/2010 11:00:00,4,,,,-3,52.41,1032.9,6,SE,5,0,0
1/26/2010 12:00:00,4,,,,-4,45.4,1031.8,7,SE,8,0,0
1/26/2010 13:00:00,4,,,,-3,45.7,1031.2,8,SE,11,0,0
1/26/2010 14:00:00,4,,,,-2,49.22,1029.1,8,SE,14,0,0
1/26/2010 15:00:00,4,,,,-2,46,1028.1,9,SE,20,0,0
1/26/2010 16:00:00,4,,,,-1,52.98,1028.1,8,SE,25,0,0
1/26/2010 17:00:00,4,,,,0,61.01,1028.1,7,SE,30,0,0
1/26/2010 18:00:00,4,,,,0,65.36,1028.1,6,SE,35,0,0
1/26/2010 19:00:00,4,,,,0,65.36,1028.1,6,SE,40,0,0
1/26/2010 20:00:00,4,,,,1,70.27,1027.1,6,SE,47,0,0
1/26/2010 21:00:00,4,,,,1,70.27,1027.1,6,SE,53,0,0
1/26/2010 22:00:00,4,,,,1,70.27,1026.1,6,SE,59,0,0
1/26/2010 23:00:00,4,,,,1,70.27,1025.1,6,SE,64,0,0
1/27/2010 00:00:00,4,,,,2,70.47,1024,7,SE,72,0,0
1/27/2010 01:00:00,4,,,,2,65.82,1023,8,SE,79,0,0
1/27/2010 02:00:00,4,,,,3,70.67,1023,8,SE,85,0,0
1/27/2010 03:00:00,4,,,,3,66.05,1021,9,SE,91,0,0
1/27/2010 04:00:00,4,,,,3,66.05,1020,9,SE,98,0,0
1/27/2010 05:00:00,4,,,,4,70.88,1019,9,SE,105,0,0
1/27/2010 06:00:00,4,,,,4,70.88,1019,9,SE,111,0,0
1/27/2010 07:00:00,4,,,,4,70.88,1018,9,SE,116,0.2,0.2
1/27/2010 08:00:00,4,,,,5,76.01,1018,9,SE,120,1.4,1.6
1/27/2010 09:00:00,4,,,,6,81.48,1019,9,SW,1,2.5,4.1
1/27/2010 10:00:00,4,,,,6,81.48,1019,9,cv,2,0.3,4.4
1/27/2010 11:00:00,4,,,,7,87.28,1019,9,NW,2,0,0
1/27/2010 12:00:00,4,,,,7,87.28,1016.9,9,cv,1,1.2,1.2
1/27/2010 13:00:00,4,,,,6,81.48,1015.9,9,SW,4,2,3.2
1/27/2010 14:00:00,4,,,,6,81.48,1015.9,9,cv,2,0.6,3.8
1/27/2010 15:00:00,4,,,,7,87.28,1014.9,9,cv,4,0.4,4.2
1/27/2010 16:00:00,4,,,,7,93.4,1014.9,8,NW,1,0.2,4.4
1/27/2010 17:00:00,4,,,,7,87.28,1015.9,9,NW,3,0.3,4.7
1/27/2010 18:00:00,4,,,,8,93.45,1015.9,9,NW,4,0.5,5.2
1/27/2010 19:00:00,4,,,,8,93.45,1016.9,9,NW,6,0.1,5.3
1/27/2010 20:00:00,4,,,,7,87.28,1018,9,NW,8,0.1,5.4
1/27/2010 21:00:00,4,,,,7,93.4,1018,8,NW,10,0,0
1/27/2010 22:00:00,4,,,,7,93.4,1019,8,NW,12,0,0
1/27/2010 23:00:00,4,,,,7,93.4,1019,8,NW,14,0,0
1/28/2010 00:00:00,4,,,,7,93.4,1019,8,NW,16,0,0
1/28/2010 01:00:00,4,,,,7,93.4,1020,8,NW,18,0,0
1/28/2010 02:00:00,4,,,,7,93.4,1020,8,NW,20,0,0
1/28/2010 03:00:00,4,,,,7,93.4,1020,8,NW,23,0,0
1/28/2010 04:00:00,4,,,,6,93.35,1019,7,NW,26,0,0
1/28/2010 05:00:00,4,,,,5,93.29,1020,6,NW,28,0,0
1/28/2010 06:00:00,4,,,,4,86.99,1021,6,NE,3,0,0
1/28/2010 07:00:00,4,,,,5,93.29,1021,6,NE,6,0,0
1/28/2010 08:00:00,4,,,,4,93.24,1022,5,NE,10,0,0
1/28/2010 09:00:00,4,,,,5,93.29,1023,6,NE,13,0,0
1/28/2010 10:00:00,4,,,,5,93.29,1024,6,NW,2,0,0
1/28/2010 11:00:00,4,,,,5,87.09,1024,7,NW,5,0,0
1/28/2010 12:00:00,4,,,,4,70.88,1024,9,NE,3,0,0
1/28/2010 13:00:00,4,,,,3,61.76,1022,10,NE,6,0,0
1/28/2010 14:00:00,4,,,,1,50.08,1022,11,NE,10,0,0
1/28/2010 15:00:00,4,,,,0,46.58,1022,11,NE,14,0,0
1/28/2010 16:00:00,4,,,,0,46.58,1022,11,NE,18,0,0
1/28/2010 17:00:00,4,,,,3,61.76,1023,10,NE,22,0,0
1/28/2010 18:00:00,4,,,,3,66.05,1023,9,NE,25,0,0
1/28/2010 19:00:00,4,,,,4,70.88,1024,9,NE,28,0,0
1/28/2010 20:00:00,4,,,,2,65.82,1025.1,8,NE,31,0,0
1/28/2010 21:00:00,4,,,,3,70.67,1026.1,8,NE,33,0,0
1/28/2010 22:00:00,4,,,,3,75.67,1026.1,7,NE,36,0,0
1/28/2010 23:00:00,4,,,,3,81.06,1026.1,6,NE,39,0,0
1/29/2010 00:00:00,4,,,,3,81.06,1026.1,6,NE,41,0,0
1/29/2010 01:00:00,4,,,,3,86.89,1026.1,5,NE,44,0,0
1/29/2010 02:00:00,4,,,,2,86.79,1026.1,4,NE,46,0,0
1/29/2010 03:00:00,4,,,,3,86.89,1026.1,5,NE,48,0,0
1/29/2010 04:00:00,4,,,,3,86.89,1026.1,5,NE,49,0,0
1/29/2010 05:00:00,4,,,,2,93.13,1026.1,3,NE,50,0,0
1/29/2010 06:00:00,4,,,,2,93.13,1026.1,3,cv,0,0,0
1/29/2010 07:00:00,4,,,,2,93.13,1026.1,3,cv,0,0,0
1/29/2010 08:00:00,4,,,,3,93.19,1027.1,4,cv,0,0,0
1/29/2010 09:00:00,4,,,,5,87.09,1027.1,7,cv,2,0,0
1/29/2010 10:00:00,4,,,,4,70.88,1028.1,9,SE,3,0,0
1/29/2010 11:00:00,4,,,,2,57.51,1027.1,10,SE,6,0,0
1/29/2010 12:00:00,4,,,,2,53.81,1026.1,11,SE,9,0,0
1/29/2010 13:00:00,4,,,,2,50.36,1024,12,NE,3,0,0
1/29/2010 14:00:00,4,,,,2,50.36,1023,12,SE,2,0,0
1/29/2010 15:00:00,4,,,,4,58.03,1023,12,NE,4,0,0
1/29/2010 16:00:00,4,,,,3,54.08,1023,12,SE,5,0,0
1/29/2010 17:00:00,4,,,,3,57.77,1023,11,NE,5,0,0
