Date,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
1/15/2010 19:00:00,4,,,,1,50.08,1028.1,11,NE,2,0,0
1/15/2010 20:00:00,4,,,,2,57.51,1028.1,10,NE,4,0,0
1/15/2010 21:00:00,4,,,,2,70.47,1029.1,7,cv,0,0,0
1/15/2010 22:00:00,4,,,,2,70.47,1029.1,7,cv,0,0,0
1/15/2010 23:00:00,4,,,,1,70.27,1029.1,6,cv,0,0,0
1/16/2010 00:00:00,4,,,,2,80.92,1029.1,5,cv,0,0,0
1/16/2010 01:00:00,4,,,,2,86.79,1029.1,4,cv,0,0,0
1/16/2010 02:00:00,4,,,,1,80.78,1029.1,4,cv,0,0,0
1/16/2010 03:00:00,4,,,,1,80.78,1029.1,4,cv,0,0,0
1/16/2010 04:00:00,4,,,,1,86.68,1029.1,3,cv,0,0,0
1/16/2010 05:00:00,4,,,,1,86.68,1028.1,3,cv,0,0,0
1/16/2010 06:00:00,4,,,,1,93.08,1028.1,2,cv,0,0,0
1/16/2010 07:00:00,4,,,,1,93.08,1029.1,2,cv,0,0,0
1/16/2010 08:00:00,4,,,,0,93.02,1029.1,1,cv,0,0,0
1/16/2010 09:00:00,4,,,,1,93.08,1029.1,2,cv,0,0,0
1/16/2010 10:00:00,4,,,,4,93.24,1029.1,5,cv,0,0,0
1/16/2010 11:00:00,4,,,,4,81.2,1029.1,7,SW,1,0,0
1/16/2010 12:00:00,4,,,,4,62,1028.1,11,cv,1,0,0
1/16/2010 13:00:00,4,,,,2,50.36,1027.1,12,NE,2,0,0
1/16/2010 14:00:00,4,,,,1,43.9,1025.1,13,SE,2,0,0
1/16/2010 15:00:00,4,,,,2,47.17,1024,13,cv,1,0,0
1/16/2010 16:00:00,4,,,,1,43.9,1024,13,SE,2,0,0
1/16/2010 17:00:00,4,,,,1,43.9,1024,13,NE,2,0,0
1/16/2010 18:00:00,4,,,,4,62,1025.1,11,NE,6,0,0
1/16/2010 19:00:00,4,,,,4,70.88,1026.1,9,NE,11,0,0
1/16/2010 20:00:00,4,,,,4,75.84,1027.1,8,NW,2,0,0
1/16/2010 21:00:00,4,,,,4,81.2,1028.1,7,cv,1,0,0
1/16/2010 22:00:00,4,,,,4,86.99,1029.1,6,NW,1,0,0
1/16/2010 23:00:00,4,,,,3,81.06,1029.1,6,NW,3,0,0
1/17/2010 00:00:00,4,,,,3,86.89,1029.1,5,NW,4,0,0
1/17/2010 01:00:00,4,,,,3,86.89,1029.1,5,NW,5,0,0
1/17/2010 02:00:00,4,,,,4,86.99,1029.1,6,cv,1,0,0
1/17/2010 03:00:00,4,,,,4,86.99,1029.1,6,SW,1,0,0
1/17/2010 04:00:00,4,,,,4,86.99,1028.1,6,SW,2,0,0
1/17/2010 05:00:00,4,,,,4,86.99,1028.1,6,SE,1,0,0
1/17/2010 06:00:00,4,,,,4,86.99,1028.1,6,SW,1,0,0
1/17/2010 07:00:00,4,,,,4,86.99,1028.1,6,SE,1,0,0
1/17/2010 08:00:00,4,,,,4,81.2,1028.1,7,cv,0,0,0
1/17/2010 09:00:00,4,,,,5,87.09,1029.1,7,cv,0,0,0
1/17/2010 10:00:00,4,,,,5,81.34,1029.1,8,cv,1,0,0
1/17/2010 11:00:00,4,,,,5,76.01,1029.1,9,cv,1,0,0
1/17/2010 12:00:00,4,,,,4,66.27,1028.1,10,cv,2,0,0
1/17/2010 13:00:00,4,,,,4,62,1027.1,11,cv,3,0,0
1/17/2010 14:00:00,4,,,,4,58.03,1025.1,12,cv,4,0,0
1/17/2010 15:00:00,4,,,,3,47.46,1024,14,cv,5,0,0
1/17/2010 16:00:00,4,,,,4,50.92,1024,14,cv,5,0,0
1/17/2010 17:00:00,4,,,,4,54.35,1024,13,cv,6,0,0
1/17/2010 18:00:00,4,,,,5,62.24,1024,12,NW,1,0,0
1/17/2010 19:00:00,4,,,,5,81.34,1024,8,NW,2,0,0
1/17/2010 20:00:00,4,,,,5,76.01,1025.1,9,NW,4,0,0
1/17/2010 21:00:00,4,,,,5,71.07,1025.1,10,NW,6,0,0
1/17/2010 22:00:00,4,,,,4,66.27,1025.1,10,NE,2,0,0
1/17/2010 23:00:00,4,,,,4,66.27,1025.1,10,NW,2,0,0
1/18/2010 00:00:00,4,,,,4,70.88,1025.1,9,cv,0,0,0
1/18/2010 01:00:00,4,,,,4,70.88,1025.1,9,cv,1,0,0
1/18/2010 02:00:00,4,,,,4,70.88,1025.1,9,cv,2,0,0
1/18/2010 03:00:00,4,,,,4,70.88,1024,9,cv,3,0,0
1/18/2010 04:00:00,4,,,,4,70.88,1023,9,NW,1,0,0
1/18/2010 05:00:00,4,,,,5,76.01,1022,9,NW,2,0,0
1/18/2010 06:00:00,4,,,,5,81.34,1022,8,NW,3,0,0
1/18/2010 07:00:00,4,,,,5,81.34,1022,8,cv,0,0,0
1/18/2010 08:00:00,4,,,,4,70.88,1022,9,cv,1,0,0
1/18/2010 09:00:00,4,,,,5,76.01,1022,9,cv,1,0,0
1/18/2010 10:00:00,4,,,,5,76.01,1022,9,cv,1,0,0
1/18/2010 11:00:00,4,,,,5,76.01,1022,9,cv,2,0,0
1/18/2010 12:00:00,4,,,,5,71.07,1021,10,cv,2,0,0
1/18/2010 13:00:00,4,,,,5,71.07,1019,10,cv,3,0,0
1/18/2010 14:00:00,4,,,,5,66.49,1018,11,cv,3,0,0
1/18/2010 15:00:00,4,,,,5,66.49,1016.9,11,cv,4,0,0
1/18/2010 16:00:00,4,,,,5,66.49,1015.9,11,cv,4,0,0
1/18/2010 17:00:00,4,,,,5,66.49,1015.9,11,cv,5,0,0
1/18/2010 18:00:00,4,,,,5,71.07,1015.9,10,NW,1,0,0
1/18/2010 19:00:00,4,,,,5,71.07,1015.9,10,NW,2,0,0
1/18/2010 20:00:00,4,,,,5,71.07,1016.9,10,NW,3,0,0
1/18/2010 21:00:00,4,,,,5,71.07,1016.9,10,NW,4,0,0
1/18/2010 22:00:00,4,,,,5,76.01,1016.9,9,NW,5,0,0
1/18/2010 23:00:00,4,,,,5,76.01,1016.9,9,NW,7,0,0
1/19/2010 00:00:00,4,,,,5,76.01,1015.9,9,NW,8,0,0
1/19/2010 01:00:00,4,,,,5,76.01,1015.9,9,cv,1,0,0
1/19/2010 02:00:00,4,,,,5,76.01,1015.9,9,NW,1,0,0
1/19/2010 03:00:00,4,,,,5,76.01,1015.9,9,NW,2,0,0
1/19/2010 04:00:00,4,,,,5,76.01,1015.9,9,cv,0,0,0
1/19/2010 05:00:00,4,,,,5,76.01,1014.9,9,NW,1,0,0
1/19/2010 06:00:00,4,,,,5,76.01,1015.9,9,cv,0,0,0
1/19/2010 07:00:00,4,,,,5,76.01,1015.9,9,cv,0,0,0
1/19/2010 08:00:00,4,,,,5,76.01,1016.9,9,cv,1,0,0
1/19/2010 09:00:00,4,,,,5,76.01,1016.9,9,cv,2,0,0
1/19/2010 10:00:00,4,,,,5,76.01,1016.9,9,cv,2,0,0
1/19/2010 11:00:00,4,,,,5,71.07,1016.9,10,cv,3,0,0
1/19/2010 12:00:00,4,,,,5,71.07,1015.9,10,cv,4,0,0
1/19/2010 13:00:00,4,,,,4,62,1013.9,11,cv,5,0,0
1/19/2010 14:00:00,4,,,,4,58.03,1012.9,12,cv,6,0,0
1/19/2010 15:00:00,4,,,,4,58.03,1011.9,12,cv,7,0,0
1/19/2010 16:00:00,4,,,,4,58.03,1011.9,12,cv,8,0,0
1/19/2010 17:00:00,4,,,,5,62.24,1011.9,12,cv,8,0,0
1/19/2010 18:00:00,4,,,,5,62.24,1011.9,12,SE,2,0,0
1/19/2010 19:00:00,4,,,,6,66.71,1012.9,12,cv,0,0,0
1/19/2010 20:00:00,4,,,,6,71.27,1013.9,11,cv,0,0,0
1/19/2010 21:00:00,4,,,,6,71.27,1014.9,11,cv,0,0,0
1/19/2010 22:00:00,4,,,,4,58.03,1015.9,12,NE,2,0,0
1/19/2010 23:00:00,4,,,,5,66.49,1015.9,11,cv,1,0,0
1/20/2010 00:00:00,4,,,,5,71.07,1016.9,10,cv,2,0,0
1/20/2010 01:00:00,4,,,,6,76.18,1018,10,NW,1,0,0
1/20/2010 02:00:00,4,,,,6,76.18,1018,10,NW,2,0,0
1/20/2010 03:00:00,4,,,,6,76.18,1018,10,cv,1,0,0
1/20/2010 04:00:00,4,,,,6,81.48,1018,9,cv,1,0,0
1/20/2010 05:00:00,4,,,,6,81.48,1018,9,SW,1,0,0
1/20/2010 06:00:00,4,,,,6,81.48,1018,9,cv,1,0,0
1/20/2010 07:00:00,4,,,,6,81.48,1018,9,SW,2,0,0
1/20/2010 08:00:00,4,,,,6,76.18,1019,10,cv,1,0,0
1/20/2010 09:00:00,4,,,,6,76.18,1020,10,SE,2,0,0
1/20/2010 10:00:00,4,,,,6,71.27,1020,11,SE,4,0,0
1/20/2010 11:00:00,4,,,,6,66.71,1021,12,cv,1,0,0
1/20/2010 12:00:00,4,,,,6,58.54,1020,14,cv,2,0,0
1/20/2010 13:00:00,4,,,,6,54.88,1019,15,NE,2,0,0
1/20/2010 14:00:00,4,,,,2,41.43,1018,15,NE,5,0,0
1/20/2010 15:00:00,4,,,,1,38.56,1016.9,15,NE,9,0,0
1/20/2010 16:00:00,4,,,,1,38.56,1016.9,15,NE,14,0,0
1/20/2010 17:00:00,4,,,,-1,37.96,1018,13,NE,20,0,0
1/20/2010 18:00:00,4,,,,-1,40.54,1019,12,NE,25,0,0
1/20/2010 19:00:00,4,,,,-2,37.66,1021,12,NE,30,0,0
1/20/2010 20:00:00,4,,,,-3,37.36,1023,11,NW,4,0,0
1/20/2010 21:00:00,4,,,,-5,32.14,1024,11,NW,6,0,0
1/20/2010 22:00:00,4,,,,-4,37.05,1025.1,10,NW,8,0,0
1/20/2010 23:00:00,4,,,,-4,37.05,1025.1,10,NW,10,0,0
1/21/2010 00:00:00,4,,,,-4,39.63,1026.1,9,cv,1,0,0
1/21/2010 01:00:00,4,,,,-4,39.63,1026.1,9,NW,1,0,0
1/21/2010 02:00:00,4,,,,-4,39.63,1026.1,9,NW,2,0,0
1/21/2010 03:00:00,4,,,,-1,52.98,1026.1,8,cv,0,0,0
1/21/2010 04:00:00,4,,,,0,56.99,1026.1,8,SW,1,0,0
1/21/2010 05:00:00,4,,,,0,65.36,1025.1,6,cv,0,0,0
1/21/2010 06:00:00,4,,,,0,70.06,1025.1,5,cv,0,0,0
1/21/2010 07:00:00,4,,,,0,75.14,1026.1,4,cv,0,0,0
1/21/2010 08:00:00,4,,,,0,75.14,1026.1,4,cv,1,0,0
1/21/2010 09:00:00,4,,,,1,75.32,1026.1,5,cv,1,0,0
1/21/2010 10:00:00,4,,,,-2,46,1027.1,9,cv,2,0,0
1/21/2010 11:00:00,4,,,,-4,32.45,1027.1,12,cv,2,0,0
1/21/2010 12:00:00,4,,,,-6,27.88,1026.1,12,cv,4,0,0
1/21/2010 13:00:00,4,,,,-6,26.11,1024,13,cv,5,0,0
1/21/2010 14:00:00,4,,,,-5,26.4,1022,14,cv,7,0,0
1/21/2010 15:00:00,4,,,,-5,26.4,1021,14,cv,8,0,0
1/21/2010 16:00:00,4,,,,-5,26.4,1020,14,cv,9,0,0
1/21/2010 17:00:00,4,,,,-6,24.47,1020,14,cv,10,0,0
1/21/2010 18:00:00,4,,,,-4,30.39,1020,13,cv,11,0,0
1/21/2010 19:00:00,4,,,,-2,40.23,1021,11,NW,1,0,0
1/21/2010 20:00:00,4,,,,-4,30.39,1022,13,NE,2,0,0
1/21/2010 21:00:00,4,,,,-4,32.45,1023,12,NE,4,0,0
1/21/2010 22:00:00,4,,,,-3,34.97,1023,12,NE,6,0,0
1/21/2010 23:00:00,4,,,,-1,43.31,1024,11,NW,2,0,0
1/22/2010 00:00:00,4,,,,-3,34.97,1025.1,12,NE,3,0,0
1/22/2010 01:00:00,4,,,,-1,43.31,1026.1,11,NE,6,0,0
1/22/2010 02:00:00,4,,,,0,49.8,1027.1,10,NW,2,0,0
1/22/2010 03:00:00,4,,,,1,57.25,1028.1,9,NW,5,0,0
1/22/2010 04:00:00,4,,,,1,57.25,1028.1,9,cv,1,0,0
1/22/2010 05:00:00,4,,,,2,61.51,1028.1,9,cv,2,0,0
1/22/2010 06:00:00,4,,,,1,57.25,1028.1,9,NW,1,0,0
1/22/2010 07:00:00,4,,,,2,61.51,1029.1,9,NW,2,0,0
1/22/2010 08:00:00,4,,,,1,57.25,1030.1,9,NW,4,0,0
1/22/2010 09:00:00,4,,,,-4,37.05,1030.1,10,NE,5,0,0
1/22/2010 10:00:00,4,,,,-4,39.63,1031.2,9,NE,9,0,0
1/22/2010 11:00:00,4,,,,-6,31.84,1031.8,10,NE,13,0,0
1/22/2010 12:00:00,4,,,,-7,29.48,1031.2,10,NE,15,0,0
1/22/2010 13:00:00,4,,,,-7,27.58,1029.1,11,NE,18,0,0
1/22/2010 14:00:00,4,,,,-7,27.58,1027.1,11,NE,21,0,0
1/22/2010 15:00:00,4,,,,-7,27.58,1026.1,11,NE,24,0,0
1/22/2010 16:00:00,4,,,,-7,27.58,1025.1,11,NE,27,0,0
1/22/2010 17:00:00,4,,,,-6,29.79,1025.1,11,NE,29,0,0
1/22/2010 18:00:00,4,,,,-5,34.36,1026.1,10,NE,32,0,0
1/22/2010 19:00:00,4,,,,-5,34.36,1027.1,10,NE,34,0,0
1/22/2010 20:00:00,4,,,,-4,37.05,1028.1,10,NE,36,0,0
1/22/2010 21:00:00,4,,,,-3,39.93,1028.1,10,NE,38,0,0
1/22/2010 22:00:00,4,,,,-3,42.71,1029.1,9,NE,40,0,0
1/22/2010 23:00:00,4,,,,-2,46,1029.1,9,NE,42,0,0
1/23/2010 00:00:00,4,,,,-2,49.22,1029.1,8,NE,44,0,0
1/23/2010 01:00:00,4,,,,-2,49.22,1028.1,8,cv,1,0,0
1/23/2010 02:00:00,4,,,,-1,56.72,1028.1,7,cv,1,0,0
1/23/2010 03:00:00,4,,,,-1,56.72,1027.1,7,cv,1,0,0
1/23/2010 04:00:00,4,,,,-1,56.72,1026.1,7,cv,1,0,0
1/23/2010 05:00:00,4,,,,0,61.01,1026.1,7,cv,1,0,0
1/23/2010 06:00:00,4,,,,0,65.36,1026.1,6,cv,1,0,0
1/23/2010 07:00:00,4,,,,0,61.01,1026.1,7,SW,1,0,0
1/23/2010 08:00:00,4,,,,1,70.27,1026.1,6,SW,3,0,0
1/23/2010 09:00:00,4,,,,0,61.01,1027.1,7,SW,4,0,0
1/23/2010 10:00:00,4,,,,-1,56.72,1027.1,7,SW,5,0,0
1/23/2010 11:00:00,4,,,,-1,49.51,1027.1,9,cv,1,0,0
1/23/2010 12:00:00,4,,,,-2,43.01,1026.1,10,cv,2,0,0
1/23/2010 13:00:00,4,,,,-2,40.23,1024,11,NE,2,0,0
1/23/2010 14:00:00,4,,,,-2,40.23,1023,11,NE,4,0,0
1/23/2010 15:00:00,4,,,,-3,37.36,1022,11,cv,1,0,0
1/23/2010 16:00:00,4,,,,-4,34.66,1021,11,cv,2,0,0
1/23/2010 17:00:00,4,,,,-3,37.36,1021,11,cv,2,0,0
1/23/2010 18:00:00,4,,,,-3,39.93,1021,10,cv,3,0,0
1/23/2010 19:00:00,4,,,,-1,49.51,1021,9,NW,2,0,0
1/23/2010 20:00:00,4,,,,1,53.53,1022,10,NE,2,0,0
1/23/2010 21:00:00,4,,,,2,61.51,1022,9,SE,3,0,0
1/23/2010 22:00:00,4,,,,2,61.51,1022,9,NE,3,0,0
1/23/2010 23:00:00,4,,,,2,65.82,1022,8,NE,6,0,0
1/24/2010 00:00:00,4,,,,2,65.82,1022,8,NE,8,0,0
1/24/2010 01:00:00,4,,,,2,70.47,1021,7,NE,10,0,0
1/24/2010 02:00:00,4,,,,2,70.47,1021,7,SE,2,0,0
1/24/2010 03:00:00,4,,,,2,70.47,1021,7,cv,0,0,0
1/24/2010 04:00:00,4,,,,3,75.67,1020,7,NE,1,0,0
1/24/2010 05:00:00,4,,,,3,75.67,1020,7,NW,1,0,0
1/24/2010 06:00:00,4,,,,4,81.2,1020,7,cv,1,0,0
1/24/2010 07:00:00,4,,,,3,75.67,1021,7,NE,2,0,0
1/24/2010 08:00:00,4,,,,3,75.67,1021,7,NE,4,0,0
1/24/2010 09:00:00,4,,,,4,81.2,1022,7,cv,1,0,0
1/24/2010 10:00:00,4,,,,4,81.2,1023,7,NW,2,0,0
1/24/2010 11:00:00,4,,,,5,87.09,1024,7,cv,1,0,0
1/24/2010 12:00:00,4,,,,4,75.84,1023,8,cv,2,0,0
1/24/2010 13:00:00,4,,,,3,61.76,1022,10,cv,3,0,0
1/24/2010 14:00:00,4,,,,1,50.08,1021,11,cv,4,0,0
1/24/2010 15:00:00,4,,,,1,50.08,1020,11,cv,5,0,0
1/24/2010 16:00:00,4,,,,0,43.6,1021,12,cv,6,0,0
1/24/2010 17:00:00,4,,,,0,43.6,1021,12,cv,7,0,0
1/24/2010 18:00:00,4,,,,2,53.81,1022,11,SW,3,0,0
1/24/2010 19:00:00,4,,,,2,57.51,1023,10,SW,5,0,0
1/24/2010 20:00:00,4,,,,3,70.67,1025.1,8,SW,7,0,0
1/24/2010 21:00:00,4,,,,3,70.67,1026.1,8,SW,9,0,0
1/24/2010 22:00:00,4,,,,2,75.49,1027.1,6,SW,11,0,0
1/24/2010 23:00:00,4,,,,3,81.06,1027.1,6,cv,0,0,0
1/25/2010 00:00:00,4,,,,3,86.89,1027.1,5,cv,1,0,0
1/25/2010 01:00:00,4,,,,2,80.92,1028.1,5,cv,2,0,0
1/25/2010 02:00:00,4,,,,3,86.89,1028.1,5,SE,2,0,0
1/25/2010 03:00:00,4,,,,2,93.13,1027.1,3,SW,1,0,0
1/25/2010 04:00:00,4,,,,1,86.68,1028.1,3,SE,1,0,0
1/25/2010 05:00:00,4,,,,1,93.08,1027.1,2,cv,0,0,0
1/25/2010 06:00:00,4,,,,0,93.02,1028.1,1,cv,0,0,0
1/25/2010 07:00:00,4,,,,-1,92.96,1028.1,0,SW,1,0,0
1/25/2010 08:00:00,4,,,,0,93.02,1029.1,1,SW,2,0,0
1/25/2010 09:00:00,4,,,,0,93.02,1030.1,1,cv,0,0,0
1/25/2010 10:00:00,4,,,,2,93.13,1031.2,3,cv,1,0,0
1/25/2010 11:00:00,4,,,,5,93.29,1031.2,6,cv,2,0,0
1/25/2010 12:00:00,4,,,,4,66.27,1031.2,10,cv,3,0,0
1/25/2010 13:00:00,4,,,,2,50.36,1029.1,12,cv,4,0,0
1/25/2010 14:00:00,4,,,,1,41.14,1028.1,14,SE,2,0,0
1/25/2010 15:00:00,4,,,,0,40.84,1026.1,13,NE,2,0,0
1/25/2010 16:00:00,4,,,,1,43.9,1025.1,13,SE,3,0,0
1/25/2010 17:00:00,4,,,,0,40.84,1025.1,13,NE,3,0,0
1/25/2010 18:00:00,4,,,,1,46.88,1025.1,12,NE,6,0,0
1/25/2010 19:00:00,4,,,,1,50.08,1026.1,11,NE,9,0,0
1/25/2010 20:00:00,4,,,,1,53.53,1027.1,10,SE,2,0,0
1/25/2010 21:00:00,4,,,,1,53.53,1027.1,10,NE,2,0,0
1/25/2010 22:00:00,4,,,,1,53.53,1027.1,10,NE,4,0,0
1/25/2010 23:00:00,4,,,,4,70.88,1027.1,9,cv,1,0,0
1/26/2010 00:00:00,4,,,,5,81.34,1026.1,8,cv,2,0,0
1/26/2010 01:00:00,4,,,,5,81.34,1026.1,8,cv,3,0,0
1/26/2010 02:00:00,4,,,,5,81.34,1025.1,8,cv,3,0,0
1/26/2010 03:00:00,4,,,,4,75.84,1024,8,NE,1,0,0
1/26/2010 04:00:00,4,,,,4,75.84,1023,8,NE,2,0,0
1/26/2010 05:00:00,4,,,,4,75.84,1022,8,cv,1,0,0
1/26/2010 06:00:00,4,,,,4,75.84,1021,8,cv,1,0,0
1/26/2010 07:00:00,4,,,,4,81.2,1021,7,SE,1,0,0
1/26/2010 08:00:00,4,,,,4,81.2,1021,7,cv,1,0,0
1/26/2010 09:00:00,4,,,,4,75.84,1021,8,cv,2,0,0
1/26/2010 10:00:00,4,,,,5,81.34,1021,8,cv,3,0,0
1/26/2010 11:00:00,4,,,,5,76.01,1021,9,cv,4,0,0
1/26/2010 12:00:00,4,,,,4,66.27,1019,10,cv,5,0,0
1/26/2010 13:00:00,4,,,,3,57.77,1016.9,11,NE,2,0,0
1/26/2010 14:00:00,4,,,,3,57.77,1014.9,11,cv,1,0,0
1/26/2010 15:00:00,4,,,,4,66.27,1013.9,10,NW,2,0,0
1/26/2010 16:00:00,4,,,,4,66.27,1012.9,10,cv,1,0,0
1/26/2010 17:00:00,4,,,,4,66.27,1012.9,10,NW,2,0,0
1/26/2010 18:00:00,4,,,,4,70.88,1012.9,9,NW,5,0,0
1/26/2010 19:00:00,4,,,,4,70.88,1013.9,9,NW,7,0,0
1/26/2010 20:00:00,4,,,,4,70.88,1013.9,9,NW,9,0,0
1/26/2010 21:00:00,4,,,,4,70.88,1014.9,9,NW,11,0,0
1/26/2010 22:00:00,4,,,,4,70.88,1015.9,9,NW,13,0,0
1/26/2010 23:00:00,4,,,,3,66.05,1016.9,9,NW,15,0,0
1/27/2010 00:00:00,4,,,,3,70.67,1018,8,NW,17,0,0
1/27/2010 01:00:00,4,,,,3,70.67,1018,8,NW,19,0,0
1/27/2010 02:00:00,4,,,,3,70.67,1018,8,NW,20,0,0
1/27/2010 03:00:00,4,,,,3,70.67,1018,8,cv,1,0,0
1/27/2010 04:00:00,4,,,,4,81.2,1018,7,SW,1,0,0
1/27/2010 05:00:00,4,,,,4,81.2,1018,7,SW,3,0,0
1/27/2010 06:00:00,4,,,,5,93.29,1018,6,SW,6,0,0
1/27/2010 07:00:00,4,,,,4,86.99,1019,6,SW,8,0,0
1/27/2010 08:00:00,4,,,,4,86.99,1019,6,SW,10,0,0
1/27/2010 09:00:00,4,,,,4,86.99,1020,6,SW,11,0,0
1/27/2010 10:00:00,4,,,,6,87.19,1020,8,SW,13,0,0
1/27/2010 11:00:00,4,,,,5,66.49,1019,11,SW,15,0,0
1/27/2010 12:00:00,4,,,,4,54.35,1018,13,SE,3,0,0
1/27/2010 13:00:00,4,,,,2,41.43,1015.9,15,SE,6,0,0
1/27/2010 14:00:00,4,,,,-1,31.28,1013.9,16,SE,11,0,0
1/27/2010 15:00:00,4,,,,-3,25.32,1012.9,17,SE,14,0,0
1/27/2010 16:00:00,4,,,,-3,25.32,1012.9,17,SE,18,0,0
1/27/2010 17:00:00,4,,,,-3,26.98,1012.9,16,SE,22,0,0
1/27/2010 18:00:00,4,,,,-3,28.77,1013.9,15,SE,25,0,0
1/27/2010 19:00:00,4,,,,0,40.84,1013.9,13,SE,28,0,0
1/27/2010 20:00:00,4,,,,0,43.6,1014.9,12,NE,2,0,0
1/27/2010 21:00:00,4,,,,0,46.58,1015.9,11,cv,1,0,0
1/27/2010 22:00:00,4,,,,1,50.08,1016.9,11,cv,2,0,0
1/27/2010 23:00:00,4,,,,2,65.82,1016.9,8,cv,2,0,0
1/28/2010 00:00:00,4,,,,3,75.67,1016.9,7,cv,2,0,0
1/28/2010 01:00:00,4,,,,3,86.89,1018,5,NW,1,0,0
1/28/2010 02:00:00,4,,,,2,80.92,1018,5,NW,2,0,0
1/28/2010 03:00:00,4,,,,2,80.92,1018,5,cv,1,0,0
1/28/2010 04:00:00,4,,,,2,75.49,1018,6,NW,1,0,0
1/28/2010 05:00:00,4,,,,2,75.49,1018,6,cv,0,0,0
1/28/2010 06:00:00,4,,,,3,75.67,1019,7,NW,1,0,0
1/28/2010 07:00:00,4,,,,3,75.67,1019,7,cv,0,0,0
1/28/2010 08:00:00,4,,,,3,70.67,1020,8,SW,1,0,0
1/28/2010 09:00:00,4,,,,3,75.67,1020,7,SW,3,0,0
1/28/2010 10:00:00,4,,,,4,81.2,1021,7,SW,6,0,0
1/28/2010 11:00:00,4,,,,3,70.67,1021,8,cv,1,0,0
1/28/2010 12:00:00,4,,,,3,66.05,1020,9,SW,2,0,0
1/28/2010 13:00:00,4,,,,3,61.76,1019,10,SW,4,0,0
1/28/2010 14:00:00,4,,,,3,54.08,1018,12,SW,6,0,0
1/28/2010 15:00:00,4,,,,3,50.65,1015.9,13,SW,8,0,0
1/28/2010 16:00:00,4,,,,4,54.35,1015.9,13,cv,1,0,0
1/28/2010 17:00:00,4,,,,3,50.65,1015.9,13,cv,1,0,0
1/28/2010 18:00:00,4,,,,4,54.35,1016.9,13,cv,1,0,0
1/28/2010 19:00:00,4,,,,5,66.49,1018,11,cv,1,0,0
1/28/2010 20:00:00,4,,,,5,66.49,1020,11,NW,1,0,0
1/28/2010 21:00:00,4,,,,5,66.49,1021,11,cv,0,0,0
1/28/2010 22:00:00,4,,,,5,71.07,1021,10,cv,0,0,0
1/28/2010 23:00:00,4,,,,5,81.34,1022,8,SW,1,0,0
1/29/2010 00:00:00,4,,,,5,81.34,1022,8,cv,1,0,0
1/29/2010 01:00:00,4,,,,5,81.34,1022,8,cv,1,0,0
1/29/2010 02:00:00,4,,,,4,81.2,1022,7,cv,1,0,0
1/29/2010 03:00:00,4,,,,4,86.99,1021,6,cv,2,0,0
1/29/2010 04:00:00,4,,,,3,86.89,1021,5,cv,2,0,0
1/29/2010 05:00:00,4,,,,3,86.89,1020,5,cv,2,0,0
1/29/2010 06:00:00,4,,,,3,93.19,1020,4,cv,2,0,0
1/29/2010 07:00:00,4,,,,3,93.19,1020,4,SW,1,0,0
1/29/2010 08:00:00,4,,,,2,86.79,1021,4,cv,0,0,0
1/29/2010 09:00:00,4,,,,5,93.29,1021,6,cv,0,0,0
1/29/2010 10:00:00,4,,,,6,87.19,1021,8,cv,0,0,0
1/29/2010 11:00:00,4,,,,6,71.27,1021,11,cv,0,0,0
1/29/2010 12:00:00,4,,,,5,58.29,1020,13,SW,2,0,0
1/29/2010 13:00:00,4,,,,3,47.46,1018,14,SW,4,0,0
1/29/2010 14:00:00,4,,,,2,38.86,1015.9,16,SW,6,0,0
1/29/2010 15:00:00,4,,,,1,33.95,1013.9,17,cv,1,0,0
1/29/2010 16:00:00,4,,,,0,31.58,1013.9,17,NE,2,0,0
1/29/2010 17:00:00,4,,,,1,36.17,1013.9,16,NE,4,0,0
1/29/2010 18:00:00,4,,,,2,38.86,1013.9,16,cv,1,0,0
1/29/2010 19:00:00,4,,,,2,41.43,1014.9,15,cv,2,0,0
1/29/2010 20:00:00,4,,,,2,44.2,1014.9,14,NE,2,0,0
1/29/2010 21:00:00,4,,,,4,66.27,1015.9,10,cv,0,0,0
1/29/2010 22:00:00,4,,,,5,66.49,1015.9,11,NW,1,0,0
1/29/2010 23:00:00,4,,,,5,66.49,1016.9,11,cv,0,0,0
1/30/2010 00:00:00,4,,,,5,71.07,1016.9,10,cv,0,0,0
1/30/2010 01:00:00,4,,,,6,71.27,1016.9,11,cv,0,0,0
1/30/2010 02:00:00,4,,,,5,66.49,1016.9,11,NW,1,0,0
1/30/2010 03:00:00,4,,,,6,71.27,1016.9,11,cv,1,0,0
1/30/2010 04:00:00,4,,,,6,71.27,1016.9,11,NW,1,0,0
1/30/2010 05:00:00,4,,,,5,66.49,1015.9,11,NW,2,0,0
1/30/2010 06:00:00,4,,,,5,71.07,1015.9,10,NW,3,0,0
1/30/2010 07:00:00,4,,,,5,71.07,1015.9,10,NW,4,0,0
1/30/2010 08:00:00,4,,,,5,71.07,1015.9,10,NW,5,0,0
1/30/2010 09:00:00,4,,,,5,71.07,1016.9,10,NW,6,0,0
1/30/2010 10:00:00,4,,,,5,71.07,1016.9,10,cv,0,0,0
1/30/2010 11:00:00,4,,,,4,62,1016.9,11,cv,1,0,0
